item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-16054	js/top/TopPage.js	3	js-literal	movie	latin	technical-excluded	"n(""configCallback"",function(k,e){$(""#configCallback"").off();f=e.movie?e.movie:0;$(""#commandDiv"").on(""nativeCallback"",function(k,C){$(""#commandDiv"").off();0!==f?(d(),b.downloadFile(<STRING>,{isVisibleCancel:!0,description:!0,note:!0})):(a.nativeDownload= !1,c())});b.downloadFile(""common"");b.awakePurchase()})"
VISIBLE-16055	js/top/TopPage.js	4	js-literal	common	latin	technical-excluded	"n(""nativeCallback"",function(k,C){$(""#commandDiv"").off();0!==f?(d(),b.downloadFile(""movie"",{isVisibleCancel:!0,description:!0,note:!0})):(a.nativeDownload= !1,c())});b.downloadFile(<STRING>);b.awakePurchase()});b.getDownloadConfig(""configCallback"")}else d(),b.downloadFile(""common""),b.awakePurchase()},m=funct"
VISIBLE-16056	js/top/TopPage.js	4	js-literal	configCallback	latin	context-review	"off();0!==f?(d(),b.downloadFile(""movie"",{isVisibleCancel:!0,description:!0,note:!0})):(a.nativeDownload= !1,c())});b.downloadFile(""common"");b.awakePurchase()});b.getDownloadConfig(<STRING>)}else d(),b.downloadFile(""common""),b.awakePurchase()},m=function(){e=g.getPageJson();a.setStyle(w);a.forceTapBlock({isB"
VISIBLE-16057	js/top/TopPage.js	4	js-literal	common.tutorialId	latin	technical-excluded	");b.getDownloadConfig(""configCallback"")}else d(),b.downloadFile(""common""),b.awakePurchase()},m=function(){e=g.getPageJson();a.setStyle(w);a.forceTapBlock({isBlock:!1});console.log(<STRING>,a.tutorialId);console.log(""common.tutorialUtil"",a.tutorialUtil);l.has(e.user,""id"")||g.ajaxPost(a.linkList.createUser,nu"
VISIBLE-16058	js/top/TopPage.js	4	js-literal	common.tutorialUtil	latin	technical-excluded	"(),b.downloadFile(""common""),b.awakePurchase()},m=function(){e=g.getPageJson();a.setStyle(w);a.forceTapBlock({isBlock:!1});console.log(""common.tutorialId"",a.tutorialId);console.log(<STRING>,a.tutorialUtil);l.has(e.user,""id"")||g.ajaxPost(a.linkList.createUser,null,function(c){n.Model.extend({});a.responseSetS"
VISIBLE-16059	js/top/TopPage.js	4	js-literal	id	latin	technical-excluded	"nction(){e=g.getPageJson();a.setStyle(w);a.forceTapBlock({isBlock:!1});console.log(""common.tutorialId"",a.tutorialId);console.log(""common.tutorialUtil"",a.tutorialUtil);l.has(e.user,<STRING>)||g.ajaxPost(a.linkList.createUser,null,function(c){n.Model.extend({});a.responseSetStorage(c);b.noticeApFullTurnOn();a"
VISIBLE-16060	js/top/TopPage.js	5	js-literal	#touchScreen	latin	context-review	".noticeAp=!0;b.noticeTurnOn({tag1:0,tag2:0,tag3:0})}); b.setWebView();h=new A;a.globalMenuView&&a.globalMenuView.removeView()},A=n.View.extend({events:function(){var b={};b[a.cgti+<STRING>]=this.touchScreen;b[a.cgti+"" #clearBtn""]=this.cacheClear;b[a.cgti+"" #opMovieBtn""]=this.opMovie;b[a.cgti+"" #transferBtn"""
VISIBLE-16061	js/top/TopPage.js	5	js-literal	#clearBtn	latin	context-review	"tag3:0})}); b.setWebView();h=new A;a.globalMenuView&&a.globalMenuView.removeView()},A=n.View.extend({events:function(){var b={};b[a.cgti+"" #touchScreen""]=this.touchScreen;b[a.cgti+<STRING>]=this.cacheClear;b[a.cgti+"" #opMovieBtn""]=this.opMovie;b[a.cgti+"" #transferBtn""]=this.transferPop;b[a.cgti+"" #terms""]=t"
VISIBLE-16062	js/top/TopPage.js	5	js-literal	#opMovieBtn	latin	context-review	"obalMenuView&&a.globalMenuView.removeView()},A=n.View.extend({events:function(){var b={};b[a.cgti+"" #touchScreen""]=this.touchScreen;b[a.cgti+"" #clearBtn""]=this.cacheClear;b[a.cgti+<STRING>]=this.opMovie;b[a.cgti+"" #transferBtn""]=this.transferPop;b[a.cgti+"" #terms""]=this.rulePopup;return b},initialize:functi"
VISIBLE-16063	js/top/TopPage.js	5	js-literal	#transferBtn	latin	context-review	"iew()},A=n.View.extend({events:function(){var b={};b[a.cgti+"" #touchScreen""]=this.touchScreen;b[a.cgti+"" #clearBtn""]=this.cacheClear;b[a.cgti+"" #opMovieBtn""]=this.opMovie;b[a.cgti+<STRING>]=this.transferPop;b[a.cgti+"" #terms""]=this.rulePopup;return b},initialize:function(a){this.template=l.template(t);this."
VISIBLE-16064	js/top/TopPage.js	5	js-literal	#terms	latin	context-review	"ar b={};b[a.cgti+"" #touchScreen""]=this.touchScreen;b[a.cgti+"" #clearBtn""]=this.cacheClear;b[a.cgti+"" #opMovieBtn""]=this.opMovie;b[a.cgti+"" #transferBtn""]=this.transferPop;b[a.cgti+<STRING>]=this.rulePopup;return b},initialize:function(a){this.template=l.template(t);this.createDom()},render:function(){window"
VISIBLE-16065	js/top/TopPage.js	5	js-literal	AJ2018	latin	context-review	".cgti+"" #terms""]=this.rulePopup;return b},initialize:function(a){this.template=l.template(t);this.createDom()},render:function(){window.isDebug&&l.findWhere(e.eventList,{eventType:<STRING>})&&(e.aj2018=!0);this.$el.html(this.template({model:e})); return this},touchScreen:function(b){b.preventDefault();a.isS"
VISIBLE-16066	js/top/TopPage.js	6	js-literal	undefined	latin	technical-excluded	"bug&&l.findWhere(e.eventList,{eventType:""AJ2018""})&&(e.aj2018=!0);this.$el.html(this.template({model:e})); return this},touchScreen:function(b){b.preventDefault();a.isScrolled()||(<STRING>!==typeof e.gameUser?""TU997""!==a.storage.user.get(""tutorialId"")&&""TU999""!==a.storage.user.get(""tutorialId"")?(a.tapBlock("
VISIBLE-16067	js/top/TopPage.js	6	js-literal	TU997	latin	context-review	"entType:""AJ2018""})&&(e.aj2018=!0);this.$el.html(this.template({model:e})); return this},touchScreen:function(b){b.preventDefault();a.isScrolled()||(""undefined""!==typeof e.gameUser?<STRING>!==a.storage.user.get(""tutorialId"")&&""TU999""!==a.storage.user.get(""tutorialId"")?(a.tapBlock(!0),require([""js/util/Tutori"
VISIBLE-16068	js/top/TopPage.js	6	js-literal	tutorialId	latin	context-review	"=!0);this.$el.html(this.template({model:e})); return this},touchScreen:function(b){b.preventDefault();a.isScrolled()||(""undefined""!==typeof e.gameUser?""TU997""!==a.storage.user.get(<STRING>)&&""TU999""!==a.storage.user.get(""tutorialId"")?(a.tapBlock(!0),require([""js/util/TutorialUtil.js""],function(b){a.tutorial"
VISIBLE-16069	js/top/TopPage.js	6	js-literal	TU999	latin	context-review	"tml(this.template({model:e})); return this},touchScreen:function(b){b.preventDefault();a.isScrolled()||(""undefined""!==typeof e.gameUser?""TU997""!==a.storage.user.get(""tutorialId"")&&<STRING>!==a.storage.user.get(""tutorialId"")?(a.tapBlock(!0),require([""js/util/TutorialUtil.js""],function(b){a.tutorialUtil=b;a.t"
VISIBLE-16070	js/top/TopPage.js	6	js-literal	js/util/TutorialUtil.js	latin	technical-excluded	"b.preventDefault();a.isScrolled()||(""undefined""!==typeof e.gameUser?""TU997""!==a.storage.user.get(""tutorialId"")&&""TU999""!==a.storage.user.get(""tutorialId"")?(a.tapBlock(!0),require([<STRING>],function(b){a.tutorialUtil=b;a.tutorialId=a.tutorialUtil.getResumeId();b.tutorialResume()})):($(a.ready.target).on(""we"
VISIBLE-16071	js/top/TopPage.js	6	js-literal	webkitAnimationEnd	latin	context-review	"tutorialId"")?(a.tapBlock(!0),require([""js/util/TutorialUtil.js""],function(b){a.tutorialUtil=b;a.tutorialId=a.tutorialUtil.getResumeId();b.tutorialResume()})):($(a.ready.target).on(<STRING>,function(){$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEven"
VISIBLE-16072	js/top/TopPage.js	6	js-literal	readyFadeOut	latin	context-review	"utorialUtil.getResumeId();b.tutorialResume()})):($(a.ready.target).on(""webkitAnimationEnd"",function(){$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){<STRING>==b.originalEvent.animationName&& (a.ready.target.className="""")});a.tutorialUtil=null;a.tutorialId=null;location.href=""#"
VISIBLE-16073	js/top/TopPage.js	7	js-literal	#/MyPage	latin	context-review	"ady.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEvent.animationName&& (a.ready.target.className="""")});a.tutorialUtil=null;a.tutorialId=null;location.href=<STRING>}),a.addClass(a.ready.target,""gameStartFadeIn"")):r())},cacheClear:function(c){c&&c.preventDefault();a.isScrolled()||p||("
VISIBLE-16074	js/top/TopPage.js	7	js-literal	gameStartFadeIn	latin	context-review	"ction(b){""readyFadeOut""==b.originalEvent.animationName&& (a.ready.target.className="""")});a.tutorialUtil=null;a.tutorialId=null;location.href=""#/MyPage""}),a.addClass(a.ready.target,<STRING>)):r())},cacheClear:function(c){c&&c.preventDefault();a.isScrolled()||p||(b.clearWebCache(!0),new a.PopupClass({title:""清"
VISIBLE-16075	js/top/TopPage.js	7	js-literal	web_black.jpg	latin	technical-excluded	"crolled()||p||(b.clearWebCache(!0),new a.PopupClass({title:""清除缓存"",content:""已清空缓存。"",closeBtnText:""关闭""}),p=!0)},opMovie:function(c){c&&c.preventDefault();a.isScrolled()||(b.changeBg(<STRING>),b.stopVoice(),a.androidKeyStop=!0,$(a.ready.target).on(""webkitAnimationEnd"",function(){$(a.ready.target).off(); $(a.re"
VISIBLE-16076	js/top/TopPage.js	7	js-literal	webkitAnimationEnd	latin	context-review	"t:""已清空缓存。"",closeBtnText:""关闭""}),p=!0)},opMovie:function(c){c&&c.preventDefault();a.isScrolled()||(b.changeBg(""web_black.jpg""),b.stopVoice(),a.androidKeyStop=!0,$(a.ready.target).on(<STRING>,function(){$(a.ready.target).off(); $(a.ready.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b.originalEve"
VISIBLE-16077	js/top/TopPage.js	8	js-literal	webkitAnimationEnd	latin	context-review	");a.isScrolled()||(b.changeBg(""web_black.jpg""),b.stopVoice(),a.androidKeyStop=!0,$(a.ready.target).on(""webkitAnimationEnd"",function(){$(a.ready.target).off(); $(a.ready.target).on(<STRING>,function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});b.endTop();setTimeout(functi"
VISIBLE-16078	js/top/TopPage.js	8	js-literal	readyFadeOut	latin	context-review	"b_black.jpg""),b.stopVoice(),a.androidKeyStop=!0,$(a.ready.target).on(""webkitAnimationEnd"",function(){$(a.ready.target).off(); $(a.ready.target).on(""webkitAnimationEnd"",function(b){<STRING>==b.originalEvent.animationName&&(a.ready.target.className="""")});b.endTop();setTimeout(function(){b.setWebView(!1);a.rea"
VISIBLE-16079	js/top/TopPage.js	8	js-literal	#commandDiv	latin	context-review	"ationEnd"",function(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});b.endTop();setTimeout(function(){b.setWebView(!1);a.ready.show();b.stopBgm();$(<STRING>).on(""nativeCallback"",function(c,f){$(""#commandDiv"").off();a.ready.target.className="""";b.startTop();$(""#commandDiv"").on("
VISIBLE-16080	js/top/TopPage.js	8	js-literal	nativeCallback	latin	context-review	"(b){""readyFadeOut""==b.originalEvent.animationName&&(a.ready.target.className="""")});b.endTop();setTimeout(function(){b.setWebView(!1);a.ready.show();b.stopBgm();$(""#commandDiv"").on(<STRING>,function(c,f){$(""#commandDiv"").off();a.ready.target.className="""";b.startTop();$(""#commandDiv"").on(""nativeCallback"",func"
VISIBLE-16081	js/top/TopPage.js	9	js-literal	preNativeFadeIn	latin	context-review	"ck"",function(c,d){$(""#commandDiv"").off();a.androidKeyStop=!1;b.setWebView();a.ready.hide()})});b.playMovie(""resource/movie/other/op_movie2.usm"")}, 500)}),a.addClass(a.ready.target,<STRING>))},createDom:function(){a.content.append(this.render().el);a.doc.querySelector(""#app_ver span"").textContent=window.app_"
VISIBLE-16082	js/top/TopPage.js	9	js-literal	#app_ver span	latin	context-review	"playMovie(""resource/movie/other/op_movie2.usm"")}, 500)}),a.addClass(a.ready.target,""preNativeFadeIn""))},createDom:function(){a.content.append(this.render().el);a.doc.querySelector(<STRING>).textContent=window.app_ver;window.isDebug&&require([""text!/magica/resource/image_web/debug/selectedBranch.json""],funct"
VISIBLE-16083	js/top/TopPage.js	9	js-literal	#TopPage	latin	context-review	"p_ver span"").textContent=window.app_ver;window.isDebug&&require([""text!/magica/resource/image_web/debug/selectedBranch.json""],function(b){b=JSON.parse(b);var c=a.doc.querySelector(<STRING>),f=a.doc.createElement(""div"");f.innerHTML='\x3cp id\x3d""web_res_ver"" class\x3d""c_purple"" style\x3d""line-height: 1.1;mar"
VISIBLE-16084	js/top/TopPage.js	9	js-literal	div	latin	technical-excluded	"p_ver;window.isDebug&&require([""text!/magica/resource/image_web/debug/selectedBranch.json""],function(b){b=JSON.parse(b);var c=a.doc.querySelector(""#TopPage""),f=a.doc.createElement(<STRING>);f.innerHTML='\x3cp id\x3d""web_res_ver"" class\x3d""c_purple"" style\x3d""line-height: 1.1;margin: 10px;""\x3eweb res：\x3csp"
VISIBLE-16085	js/top/TopPage.js	9	js-ui-literal	"\x3cp id\x3d""web_res_ver"" class\x3d""c_purple"" style\x3d""line-height: 1.1;margin: 10px;""\x3eweb res：\x3cspan class\x3d""c_purple""\x3e"	latin	visible-review	"g&&require([""text!/magica/resource/image_web/debug/selectedBranch.json""],function(b){b=JSON.parse(b);var c=a.doc.querySelector(""#TopPage""),f=a.doc.createElement(""div"");f.innerHTML=<STRING>+ b.webBranch+""\x3c/span\x3e\x3c/p\x3e"";c.appendChild(f)},function(a){console.log(a)});a.ready.hide()},transferPop:funct"
VISIBLE-16086	js/top/TopPage.js	10	js-literal	\x3c/span\x3e\x3c/p\x3e	latin	context-review	"createElement(""div"");f.innerHTML='\x3cp id\x3d""web_res_ver"" class\x3d""c_purple"" style\x3d""line-height: 1.1;margin: 10px;""\x3eweb res：\x3cspan class\x3d""c_purple""\x3e'+ b.webBranch+<STRING>;c.appendChild(f)},function(a){console.log(a)});a.ready.hide()},transferPop:function(){if(!a.isScrolled()){var b,d,f=thi"
VISIBLE-16087	js/top/TopPage.js	10	js-literal	transferInner	latin	context-review	"function(){f.transferPop()},e=!1,g=function(c){c.preventDefault();a.isScrolled()||e||(e=!0,f.transferSubmit(b,d))};new a.PopupClass({title:""数据转移与账号关联"",content:a.doc.getElementById(<STRING>).innerText,popupType:""typeE"",exClass:""transferPop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"""
VISIBLE-16088	js/top/TopPage.js	10	js-literal	typeE	latin	context-review	"nction(c){c.preventDefault();a.isScrolled()||e||(e=!0,f.transferSubmit(b,d))};new a.PopupClass({title:""数据转移与账号关联"",content:a.doc.getElementById(""transferInner"").innerText,popupType:<STRING>,exClass:""transferPop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"",15,1);a.nativeKeyBoard(""tran"
VISIBLE-16089	js/top/TopPage.js	10	js-literal	transferPop	latin	context-review	"entDefault();a.isScrolled()||e||(e=!0,f.transferSubmit(b,d))};new a.PopupClass({title:""数据转移与账号关联"",content:a.doc.getElementById(""transferInner"").innerText,popupType:""typeE"",exClass:<STRING>,closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"",15,1);a.nativeKeyBoard(""transferPassword"", 15,1);a"
VISIBLE-16090	js/top/TopPage.js	10	js-literal	transferId	latin	context-review	"pupClass({title:""数据转移与账号关联"",content:a.doc.getElementById(""transferInner"").innerText,popupType:""typeE"",exClass:""transferPop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(<STRING>,15,1);a.nativeKeyBoard(""transferPassword"", 15,1);a.doc.getElementById(""popupArea"").getElementsByClassName(""decideBtn"")["
VISIBLE-16091	js/top/TopPage.js	10	js-literal	transferPassword	latin	context-review	"a.doc.getElementById(""transferInner"").innerText,popupType:""typeE"",exClass:""transferPop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"",15,1);a.nativeKeyBoard(<STRING>, 15,1);a.doc.getElementById(""popupArea"").getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,function(c){c.p"
VISIBLE-16092	js/top/TopPage.js	11	js-literal	popupArea	latin	context-review	",popupType:""typeE"",exClass:""transferPop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"",15,1);a.nativeKeyBoard(""transferPassword"", 15,1);a.doc.getElementById(<STRING>).getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||(b=a.doc"
VISIBLE-16093	js/top/TopPage.js	11	js-literal	decideBtn	latin	context-review	"Pop"",closeBtnText:""取消"",decideBtnText:""确定""});a.nativeKeyBoard(""transferId"",15,1);a.nativeKeyBoard(""transferPassword"", 15,1);a.doc.getElementById(""popupArea"").getElementsByClassName(<STRING>)[0].addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||(b=a.doc.getElementById(""transferPopup"").get"
VISIBLE-16094	js/top/TopPage.js	11	js-literal	transferPopup	latin	context-review	"ord"", 15,1);a.doc.getElementById(""popupArea"").getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||(b=a.doc.getElementById(<STRING>).getElementsByClassName(""personalId"")[0].value,d=a.doc.getElementById(""transferPopup"").getElementsByClassName(""password"
VISIBLE-16095	js/top/TopPage.js	11	js-literal	personalId	latin	context-review	"rea"").getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||(b=a.doc.getElementById(""transferPopup"").getElementsByClassName(<STRING>)[0].value,d=a.doc.getElementById(""transferPopup"").getElementsByClassName(""password"")[0].value,8>d.length||15<d.length?n"
VISIBLE-16096	js/top/TopPage.js	11	js-literal	password	latin	technical-excluded	"ventDefault();a.isScrolled()||(b=a.doc.getElementById(""transferPopup"").getElementsByClassName(""personalId"")[0].value,d=a.doc.getElementById(""transferPopup"").getElementsByClassName(<STRING>)[0].value,8>d.length||15<d.length?new a.PopupClass({title:""数据转移与账号关联"",content:""密码为8~15个字符。"",popupType:""typeC"",closeBtnT"
VISIBLE-16097	js/top/TopPage.js	11	js-literal	typeC	latin	context-review	"lue,d=a.doc.getElementById(""transferPopup"").getElementsByClassName(""password"")[0].value,8>d.length||15<d.length?new a.PopupClass({title:""数据转移与账号关联"",content:""密码为8~15个字符。"",popupType:<STRING>,closeBtnText:""确定""},null,null,k):(new a.PopupClass({title:""数据转移与账号关联"",content:""即将进行数据转移·关联。\x3cbr\x3e确定吗?"", popupType:""t"
VISIBLE-16098	js/top/TopPage.js	12	js-literal	typeE	latin	context-review	"ass({title:""数据转移与账号关联"",content:""密码为8~15个字符。"",popupType:""typeC"",closeBtnText:""确定""},null,null,k):(new a.PopupClass({title:""数据转移与账号关联"",content:""即将进行数据转移·关联。\x3cbr\x3e确定吗?"", popupType:<STRING>,closeBtnText:""取消"",decideBtnText:""确定"",exClass:""transferCheck""},null,null,k),a.doc.getElementById(""popupArea"").getElement"
VISIBLE-16099	js/top/TopPage.js	12	js-literal	transferCheck	latin	context-review	"e:""typeC"",closeBtnText:""确定""},null,null,k):(new a.PopupClass({title:""数据转移与账号关联"",content:""即将进行数据转移·关联。\x3cbr\x3e确定吗?"", popupType:""typeE"",closeBtnText:""取消"",decideBtnText:""确定"",exClass:<STRING>},null,null,k),a.doc.getElementById(""popupArea"").getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,g)))},!1"
VISIBLE-16100	js/top/TopPage.js	12	js-literal	popupArea	latin	context-review	"pupClass({title:""数据转移与账号关联"",content:""即将进行数据转移·关联。\x3cbr\x3e确定吗?"", popupType:""typeE"",closeBtnText:""取消"",decideBtnText:""确定"",exClass:""transferCheck""},null,null,k),a.doc.getElementById(<STRING>).getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,g)))},!1)}},transferSubmit:function(c,d){g.ajaxPost(a.l"
VISIBLE-16101	js/top/TopPage.js	12	js-literal	decideBtn	latin	context-review	"""即将进行数据转移·关联。\x3cbr\x3e确定吗?"", popupType:""typeE"",closeBtnText:""取消"",decideBtnText:""确定"",exClass:""transferCheck""},null,null,k),a.doc.getElementById(""popupArea"").getElementsByClassName(<STRING>)[0].addEventListener(a.cgti,g)))},!1)}},transferSubmit:function(c,d){g.ajaxPost(a.linkList.userTransfer,{personalId:c,p"
VISIBLE-16102	js/top/TopPage.js	12	js-literal	error	latin	technical-excluded	""").getElementsByClassName(""decideBtn"")[0].addEventListener(a.cgti,g)))},!1)}},transferSubmit:function(c,d){g.ajaxPost(a.linkList.userTransfer,{personalId:c,password:d},function(c){<STRING>!==c.resultCode&&(localStorage.setItem(""MainQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.setItem(""SubQu"
VISIBLE-16103	js/top/TopPage.js	12	js-literal	MainQuestSelectPart	latin	context-review	"ventListener(a.cgti,g)))},!1)}},transferSubmit:function(c,d){g.ajaxPost(a.linkList.userTransfer,{personalId:c,password:d},function(c){""error""!==c.resultCode&&(localStorage.setItem(<STRING>,JSON.stringify({selectPart:1})),localStorage.setItem(""SubQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage."
VISIBLE-16104	js/top/TopPage.js	12	js-literal	SubQuestSelectPart	latin	context-review	"inkList.userTransfer,{personalId:c,password:d},function(c){""error""!==c.resultCode&&(localStorage.setItem(""MainQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.setItem(<STRING>,JSON.stringify({selectPart:1})),localStorage.removeItem(""storedStoryIds""), localStorage.removeItem(""storedVoiceTarget"")"
VISIBLE-16105	js/top/TopPage.js	12	js-literal	storedStoryIds	latin	context-review	"Code&&(localStorage.setItem(""MainQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.setItem(""SubQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.removeItem(<STRING>), localStorage.removeItem(""storedVoiceTarget""),localStorage.removeItem(""continuousPlayFlag""),new a.PopupClass({title:""数"
VISIBLE-16106	js/top/TopPage.js	13	js-literal	storedVoiceTarget	latin	context-review	"tPart"",JSON.stringify({selectPart:1})),localStorage.setItem(""SubQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.removeItem(""storedStoryIds""), localStorage.removeItem(<STRING>),localStorage.removeItem(""continuousPlayFlag""),new a.PopupClass({title:""数据转移与账号关联"",content:""数据转移·关联已完成。"",closeBtnText:"""
VISIBLE-16107	js/top/TopPage.js	13	js-literal	continuousPlayFlag	latin	context-review	"torage.setItem(""SubQuestSelectPart"",JSON.stringify({selectPart:1})),localStorage.removeItem(""storedStoryIds""), localStorage.removeItem(""storedVoiceTarget""),localStorage.removeItem(<STRING>),new a.PopupClass({title:""数据转移与账号关联"",content:""数据转移·关联已完成。"",closeBtnText:""关闭"",popupType:""typeC""},null,null,function(){b."
VISIBLE-16108	js/top/TopPage.js	13	js-literal	typeC	latin	context-review	"), localStorage.removeItem(""storedVoiceTarget""),localStorage.removeItem(""continuousPlayFlag""),new a.PopupClass({title:""数据转移与账号关联"",content:""数据转移·关联已完成。"",closeBtnText:""关闭"",popupType:<STRING>},null,null,function(){b.endTop();b.nativeReload(""#/TopPage"")}))})},rulePopup:function(c,d){c.preventDefault();a.isScrol"
VISIBLE-16109	js/top/TopPage.js	13	js-literal	#/TopPage	latin	context-review	"rage.removeItem(""continuousPlayFlag""),new a.PopupClass({title:""数据转移与账号关联"",content:""数据转移·关联已完成。"",closeBtnText:""关闭"",popupType:""typeC""},null,null,function(){b.endTop();b.nativeReload(<STRING>)}))})},rulePopup:function(c,d){c.preventDefault();a.isScrolled()||(c=null,d&&(c=function(){r()}),new a.PopupClass({titl"
VISIBLE-16110	js/top/TopPage.js	13	js-literal	typeB	latin	context-review	"();b.nativeReload(""#/TopPage"")}))})},rulePopup:function(c,d){c.preventDefault();a.isScrolled()||(c=null,d&&(c=function(){r()}),new a.PopupClass({title:""服务使用条款"",content:u,popupType:<STRING>},null,function(){a.doc.getElementById(""rulePolicyLink"").addEventListener(a.cgti,function(c){c.preventDefault(); a.isScr"
VISIBLE-16111	js/top/TopPage.js	13	js-literal	rulePolicyLink	latin	context-review	":function(c,d){c.preventDefault();a.isScrolled()||(c=null,d&&(c=function(){r()}),new a.PopupClass({title:""服务使用条款"",content:u,popupType:""typeB""},null,function(){a.doc.getElementById(<STRING>).addEventListener(a.cgti,function(c){c.preventDefault(); a.isScrolled()||a.isDoubleTouch()||b.browserOpen(""http://www.a"
VISIBLE-16112	js/top/TopPage.js	14	js-literal	ruleLinkAdjust	latin	context-review	"ink"").addEventListener(a.cgti,function(c){c.preventDefault(); a.isScrolled()||a.isDoubleTouch()||b.browserOpen(""http://www.aniplex.co.jp/help/privacy.html"")});a.doc.getElementById(<STRING>).addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||a.isDoubleTouch()||b.browserOpen(""https://www.a"
VISIBLE-16113	js/top/TopPage.js	14	js-literal	rulesBase	latin	context-review	"just"").addEventListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||a.isDoubleTouch()||b.browserOpen(""https://www.adjust.com/ja/terms/privacy-policy/"")})},c),a.scrollSet(<STRING>,""rulesPop""))}}),r=function(){function c(){function c(c){function d(){var c=function(c){b.awakePurchase();var d=function"
VISIBLE-16114	js/top/TopPage.js	14	js-literal	rulesPop	latin	context-review	"entListener(a.cgti,function(c){c.preventDefault();a.isScrolled()||a.isDoubleTouch()||b.browserOpen(""https://www.adjust.com/ja/terms/privacy-policy/"")})},c),a.scrollSet(""rulesBase"",<STRING>))}}),r=function(){function c(){function c(c){function d(){var c=function(c){b.awakePurchase();var d=function(c){a.respo"
VISIBLE-16115	js/top/TopPage.js	14	js-literal	js/util/TutorialUtil.js	latin	technical-excluded	"lesBase"",""rulesPop""))}}),r=function(){function c(){function c(c){function d(){var c=function(c){b.awakePurchase();var d=function(c){a.responseSetStorage(c);a.tapBlock(!0);require([<STRING>], function(c){a.tutorialUtil=c;a.tutorialId=a.tutorialUtil.getResumeId();c.tutorialResume();setTimeout(function(){a.rea"
VISIBLE-16116	js/top/TopPage.js	15	js-literal	tutorialStart	latin	context-review	"k(!0);require([""js/util/TutorialUtil.js""], function(c){a.tutorialUtil=c;a.tutorialId=a.tutorialUtil.getResumeId();c.tutorialResume();setTimeout(function(){a.ready.target.className=<STRING>;b.setWebView(!0)},200)})};window.isBrowser&&window.isDebug&&!e.gameUser?g.ajaxPost(a.linkList.prologueRegister,{tutoria"
VISIBLE-16117	js/top/TopPage.js	15	js-literal	TU999	latin	context-review	"eout(function(){a.ready.target.className=""tutorialStart"";b.setWebView(!0)},200)})};window.isBrowser&&window.isDebug&&!e.gameUser?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:<STRING>},function(){location.href=""#/MyPage""}):(d(c),a.sfml={})},d={userName:""？？？？？""};q||(q=!0,g.ajaxPost(a.linkList.createGame"
VISIBLE-16118	js/top/TopPage.js	15	js-literal	#/MyPage	latin	context-review	"ssName=""tutorialStart"";b.setWebView(!0)},200)})};window.isBrowser&&window.isDebug&&!e.gameUser?g.ajaxPost(a.linkList.prologueRegister,{tutorialId:""TU999""},function(){location.href=<STRING>}):(d(c),a.sfml={})},d={userName:""？？？？？""};q||(q=!0,g.ajaxPost(a.linkList.createGameUser,d,c))}c&&a.responseSetStorage(c)"
VISIBLE-16119	js/top/TopPage.js	15	js-literal	webkitAnimationEnd	latin	context-review	"l={})},d={userName:""？？？？？""};q||(q=!0,g.ajaxPost(a.linkList.createGameUser,d,c))}c&&a.responseSetStorage(c);window.isBrowser?(f&&f.remove(),d()):(f&&f.remove(),$(a.ready.target).on(<STRING>, function(){b.endTop();$(a.ready.target).off();$(a.ready.target).on(""webkitAnimationEnd"",function(b){""readyFadeOut""==b."
