closure_id	path	stable_key	field	before	after	source_tier	review_status	machine_translated	evidence
DICT-02638	magica/js/libs/pieceSkillMap.json	162301	shortDescription	Blast伤害UP[Ⅴ] & 自动回复HP[Ⅱ]	Blast伤害提升[Ⅴ] & 自动回复HP[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02639	magica/js/libs/pieceSkillMap.json	163000	shortDescription	Charge后伤害UP[Ⅱ] & Blast伤害UP[Ⅱ]	Charge后伤害提升[Ⅱ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02640	magica/js/libs/pieceSkillMap.json	163001	shortDescription	Charge后伤害UP[Ⅲ] & Blast伤害UP[Ⅱ]	Charge后伤害提升[Ⅲ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02641	magica/js/libs/pieceSkillMap.json	163100	shortDescription	Charge盘伤害UP[Ⅳ] & 攻击力UP[Ⅲ]	Charge盘伤害提升[Ⅳ] & 攻击力提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02642	magica/js/libs/pieceSkillMap.json	163101	shortDescription	Charge盘伤害UP[Ⅳ] & 攻击力UP[Ⅲ]	Charge盘伤害提升[Ⅳ] & 攻击力提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02643	magica/js/libs/pieceSkillMap.json	163500	shortDescription	概率回避[Ⅶ](自/1T) & 状态异常耐性UP[Ⅰ](自/3T)	概率回避[Ⅶ](自/1T) & 状态异常耐性提升[Ⅰ](自/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02644	magica/js/libs/pieceSkillMap.json	163501	shortDescription	概率回避[Ⅶ](自/1T) & 状态异常耐性UP[Ⅱ](自/3T)	概率回避[Ⅶ](自/1T) & 状态异常耐性提升[Ⅱ](自/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02645	magica/js/libs/pieceSkillMap.json	163700	shortDescription	对魔女伤害上升[Ⅳ] & 攻击力UP[Ⅲ] & 自动回复HP[Ⅱ]	对魔女伤害上升[Ⅳ] & 攻击力提升[Ⅲ] & 自动回复HP[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02646	magica/js/libs/pieceSkillMap.json	163701	shortDescription	对魔女伤害上升[Ⅳ] & 攻击力UP[Ⅲ] & 自动回复HP[Ⅱ]	对魔女伤害上升[Ⅳ] & 攻击力提升[Ⅲ] & 自动回复HP[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02649	magica/js/libs/pieceSkillMap.json	164000	shortDescription	攻击力DOWN[Ⅲ](敌单/1T) & 防御力UP[Ⅱ](自/1T)	攻击力下降[Ⅲ](敌单/1T) & 防御力提升[Ⅱ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02650	magica/js/libs/pieceSkillMap.json	164001	shortDescription	攻击力DOWN[Ⅴ](敌单/1T) & 防御力UP[Ⅱ](自/1T)	攻击力下降[Ⅴ](敌单/1T) & 防御力提升[Ⅱ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02651	magica/js/libs/pieceSkillMap.json	164100	shortDescription	HP最大时攻击力UP[Ⅴ] & Blast伤害UP[Ⅲ] & 自身防御DOWN[Ⅲ]	HP最大时攻击力提升[Ⅴ] & Blast伤害提升[Ⅲ] & 自身防御下降[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02652	magica/js/libs/pieceSkillMap.json	164101	shortDescription	HP最大时攻击力UP[Ⅴ] & Blast伤害UP[Ⅲ] & 自身防御DOWN[Ⅲ]	HP最大时攻击力提升[Ⅴ] & Blast伤害提升[Ⅲ] & 自身防御下降[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02653	magica/js/libs/pieceSkillMap.json	164300	shortDescription	伤害上升状态[Ⅴ] & Blast伤害UP[Ⅳ]	伤害上升状态[Ⅴ] & Blast伤害提升[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02654	magica/js/libs/pieceSkillMap.json	164301	shortDescription	伤害上升状态[Ⅴ] & Blast伤害UP[Ⅳ]	伤害上升状态[Ⅴ] & Blast伤害提升[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02655	magica/js/libs/pieceSkillMap.json	164400	shortDescription	造成伤害UP[Ⅱ](自/3T) & 技能冷却加速(自/1T)	造成伤害提升[Ⅱ](自/3T) & 技能冷却加速(自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02656	magica/js/libs/pieceSkillMap.json	164401	shortDescription	造成伤害UP[Ⅲ](自/3T) & 技能冷却加速(自/1T)	造成伤害提升[Ⅲ](自/3T) & 技能冷却加速(自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02657	magica/js/libs/pieceSkillMap.json	164600	shortDescription	概率毒无效[Ⅷ] & 攻击力UP[Ⅰ]	概率毒无效[Ⅷ] & 攻击力提升[Ⅰ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02658	magica/js/libs/pieceSkillMap.json	164601	shortDescription	必定毒无效 & 攻击力UP[Ⅱ]	必定毒无效 & 攻击力提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02659	magica/js/libs/pieceSkillMap.json	164800	shortDescription	攻击力UP[Ⅱ] & Blast伤害UP[Ⅱ]	攻击力提升[Ⅱ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02660	magica/js/libs/pieceSkillMap.json	164801	shortDescription	攻击力UP[Ⅱ] & Blast伤害UP[Ⅱ]	攻击力提升[Ⅱ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02661	magica/js/libs/pieceSkillMap.json	164900	shortDescription	概率挑衅[Ⅳ] & 防御力UP[Ⅳ]	概率挑衅[Ⅳ] & 防御力提升[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02662	magica/js/libs/pieceSkillMap.json	164901	shortDescription	概率挑衅[Ⅴ] & 防御力UP[Ⅴ]	概率挑衅[Ⅴ] & 防御力提升[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02663	magica/js/libs/pieceSkillMap.json	165100	shortDescription	Charge后伤害UP[Ⅲ] & Accele MPUP[Ⅱ](自/1T)	Charge后伤害提升[Ⅲ] & Accele MP提升[Ⅱ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02664	magica/js/libs/pieceSkillMap.json	165101	shortDescription	Charge后伤害UP[Ⅳ] & Accele MPUP[Ⅳ](自/1T)	Charge后伤害提升[Ⅳ] & Accele MP提升[Ⅳ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02665	magica/js/libs/pieceSkillMap.json	165200	shortDescription	必定烧伤无效 & Blast伤害UP[Ⅴ]	必定烧伤无效 & Blast伤害提升[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02666	magica/js/libs/pieceSkillMap.json	165201	shortDescription	必定烧伤无效 & Blast伤害UP[Ⅴ]	必定烧伤无效 & Blast伤害提升[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02667	magica/js/libs/pieceSkillMap.json	165400	shortDescription	濒死时攻击力UP[Ⅴ] & 濒死时防御力UP[Ⅱ] & 概率无视挑衅[Ⅲ]	濒死时攻击力提升[Ⅴ] & 濒死时防御力提升[Ⅱ] & 概率无视挑衅[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02668	magica/js/libs/pieceSkillMap.json	165401	shortDescription	濒死时攻击力UP[Ⅶ] & 濒死时防御力UP[Ⅳ] & 概率无视挑衅[Ⅴ]	濒死时攻击力提升[Ⅶ] & 濒死时防御力提升[Ⅳ] & 概率无视挑衅[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02669	magica/js/libs/pieceSkillMap.json	165600	shortDescription	概率回避无效[Ⅷ] & 造成伤害UP[Ⅱ]	概率回避无效[Ⅷ] & 造成伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02670	magica/js/libs/pieceSkillMap.json	165601	shortDescription	概率回避无效[Ⅷ] & 造成伤害UP[Ⅱ]	概率回避无效[Ⅷ] & 造成伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02671	magica/js/libs/pieceSkillMap.json	165800	shortDescription	攻击力UP[Ⅲ] & 防御力UP[Ⅲ] & 状态异常耐性UP[Ⅱ]	攻击力提升[Ⅲ] & 防御力提升[Ⅲ] & 状态异常耐性提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02672	magica/js/libs/pieceSkillMap.json	165801	shortDescription	攻击力UP[Ⅳ] & 防御力UP[Ⅳ] & 状态异常耐性UP[Ⅲ]	攻击力提升[Ⅳ] & 防御力提升[Ⅳ] & 状态异常耐性提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02673	magica/js/libs/pieceSkillMap.json	166100	shortDescription	概率暴击[Ⅴ] & 攻击力UP[Ⅴ](自/1T)	概率暴击[Ⅴ] & 攻击力提升[Ⅴ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02674	magica/js/libs/pieceSkillMap.json	166101	shortDescription	概率暴击[Ⅴ] & 攻击力UP[Ⅴ](自/1T)	概率暴击[Ⅴ] & 攻击力提升[Ⅴ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02675	magica/js/libs/pieceSkillMap.json	166200	shortDescription	获得篇章点UP[Ⅲ] & Blast伤害UP[Ⅱ]	获得篇章点提升[Ⅲ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02676	magica/js/libs/pieceSkillMap.json	166201	shortDescription	获得篇章点UP[Ⅲ] & Blast伤害UP[Ⅱ]	获得篇章点提升[Ⅲ] & Blast伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02677	magica/js/libs/pieceSkillMap.json	166400	shortDescription	伤害削减状态[Ⅳ] & 状态异常耐性UP[Ⅱ](自/3T)	伤害削减状态[Ⅳ] & 状态异常耐性提升[Ⅱ](自/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02678	magica/js/libs/pieceSkillMap.json	166401	shortDescription	伤害削减状态[Ⅳ] & 状态异常耐性UP[Ⅱ](自/3T)	伤害削减状态[Ⅳ] & 状态异常耐性提升[Ⅱ](自/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02679	magica/js/libs/pieceSkillMap.json	166500	shortDescription	攻击时概率给予眩晕状态(1T)[Ⅱ] & Blast伤害UP[Ⅱ] & 防御力UP[Ⅱ]	攻击时概率给予眩晕状态(1T)[Ⅱ] & Blast伤害提升[Ⅱ] & 防御力提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02680	magica/js/libs/pieceSkillMap.json	166501	shortDescription	攻击时概率给予眩晕状态(1T)[Ⅱ] & Blast伤害UP[Ⅱ] & 防御力UP[Ⅱ]	攻击时概率给予眩晕状态(1T)[Ⅱ] & Blast伤害提升[Ⅱ] & 防御力提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02681	magica/js/libs/pieceSkillMap.json	166600	shortDescription	自动回复MP[Ⅲ] & Accele MPUP[Ⅱ]	自动回复MP[Ⅲ] & Accele MP提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02682	magica/js/libs/pieceSkillMap.json	166601	shortDescription	自动回复MP[Ⅲ] & Accele MPUP[Ⅱ]	自动回复MP[Ⅲ] & Accele MP提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02683	magica/js/libs/pieceSkillMap.json	166700	shortDescription	攻击力UP[Ⅲ](自/3T) & 减益效果2回无效(自/∞)	攻击力提升[Ⅲ](自/3T) & 减益效果2回无效(自/∞)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02684	magica/js/libs/pieceSkillMap.json	166701	shortDescription	攻击力UP[Ⅳ](自/3T) & 减益效果2回无效(自/∞)	攻击力提升[Ⅳ](自/3T) & 减益效果2回无效(自/∞)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02685	magica/js/libs/pieceSkillMap.json	166900	shortDescription	伤害上升状态[Ⅲ] & Charge盘伤害UP[Ⅱ]	伤害上升状态[Ⅲ] & Charge盘伤害提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02686	magica/js/libs/pieceSkillMap.json	166901	shortDescription	伤害上升状态[Ⅳ] & Charge盘伤害UP[Ⅲ]	伤害上升状态[Ⅳ] & Charge盘伤害提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02688	magica/js/libs/pieceSkillMap.json	167001	shortDescription	攻击力UP[Ⅲ] & 防御力UP[Ⅱ] & 概率回避[Ⅰ]	攻击力提升[Ⅲ] & 防御力提升[Ⅱ] & 概率回避[Ⅰ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02689	magica/js/libs/pieceSkillMap.json	167300	shortDescription	Magia伤害UP[Ⅴ] & 魔女化身伤害UP[Ⅳ](自/1T)	Magia伤害提升[Ⅴ] & 魔女化身伤害提升[Ⅳ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02690	magica/js/libs/pieceSkillMap.json	167301	shortDescription	Magia伤害UP[Ⅶ] & 魔女化身伤害UP[Ⅵ](自/1T)	Magia伤害提升[Ⅶ] & 魔女化身伤害提升[Ⅵ](自/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02691	magica/js/libs/pieceSkillMap.json	167400	shortDescription	概率毒无效[Ⅶ] & 防御力UP[Ⅱ]	概率毒无效[Ⅶ] & 防御力提升[Ⅱ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02692	magica/js/libs/pieceSkillMap.json	167401	shortDescription	必定毒无效 & 防御力UP[Ⅲ]	必定毒无效 & 防御力提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02693	magica/js/libs/pieceSkillMap.json	167500	shortDescription	Magia伤害UP[Ⅴ] & Accele MPUP[Ⅳ]	Magia伤害提升[Ⅴ] & Accele MP提升[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02694	magica/js/libs/pieceSkillMap.json	167501	shortDescription	Magia伤害UP[Ⅴ] & Accele MPUP[Ⅳ]	Magia伤害提升[Ⅴ] & Accele MP提升[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02695	magica/js/libs/pieceSkillMap.json	167700	shortDescription	攻击力UP[Ⅴ] & 概率回避[Ⅳ]	攻击力提升[Ⅴ] & 概率回避[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02696	magica/js/libs/pieceSkillMap.json	167701	shortDescription	攻击力UP[Ⅴ] & 概率回避[Ⅳ]	攻击力提升[Ⅴ] & 概率回避[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02697	magica/js/libs/pieceSkillMap.json	167900	shortDescription	攻击力UP[Ⅳ] & 自动回复HP[Ⅳ]	攻击力提升[Ⅳ] & 自动回复HP[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02698	magica/js/libs/pieceSkillMap.json	167901	shortDescription	攻击力UP[Ⅳ] & 自动回复HP[Ⅳ]	攻击力提升[Ⅳ] & 自动回复HP[Ⅳ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-02700	magica/js/libs/pieceSkillMap.json	168001	shortDescription	攻击力UP[Ⅳ] & MP获得量UP[Ⅲ]	攻击力提升[Ⅳ] & MP获得量提升[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
