item_id	maintenance_layer_type	maintenance_table	source_key	source_line	source_text	current_cn	path_prefix	declared_product_paths	product_target_paths	match_count	match_status	context_snippets	application_allowed
LOW-MT-01849	全局原文映射	i18n/frontend-strings.tsv	ee86bd3df344476f75938890	1030	ミラーズランキングは現在開催しておりません。\x3cbr\x3e次回開催をお待ちください。	镜界排行榜当前未举办。\x3cbr\x3e请等待下次举办。		js/view/arena/ArenaTopView.js	js/view/arena/ArenaTopView.js	1	exact-current-runtime-literal	"js/view/arena/ArenaTopView.js:20:160 间无法进行镜界对战。"",closeBtnText:""确定"",popupType:""typeC""}):new b.PopupClass({title:""镜界排名"",content:""⟦镜界排行榜当前未举办。\x3cbr\x3e请等待下次举办。⟧"",closeBtnText:""确定"",popupType:""typeC""})},nowRankStoryCheck:function(){var a;if(b.arenaStor"	true
LOW-MT-01850	全局原文映射	i18n/frontend-strings.tsv	ef3af84abc530a6cff1810d5	1618	最高グレードに到達しました	已达最高等级		template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html:44:47 iv> <% } else { %> <div class=""nextGpWrap"">↵        <div class=""title gbFontWhite finish"">⟦已达最高等级⟧</div>↵      </div> <% } %> <div id=""rewardBtn"" class=""sb_gold_01 TE se_decide"">报酬一览</div>"	true
LOW-MT-01851	全局原文映射	i18n/frontend-strings.tsv	ef57a86ee79c3043425609bc	618	ガチャ結果	扭蛋结果		js/campaign/box_gacha/CampaignBoxGachaTop.js	js/campaign/box_gacha/CampaignBoxGachaTop.js	1	exact-current-runtime-literal	"js/campaign/box_gacha/CampaignBoxGachaTop.js:38:329 .ajaxPost(d,c,e)}},R=function(a){var c=a.rewardList,e=a.isAllGet;new b.PopupClass({title:""⟦扭蛋结果⟧"",content:""\x3cdiv id\x3d'popupDetailScrollWrap'\x3e\x3cdiv class\x3d'scrollInner'\x3e\x3c"	true
LOW-MT-01852	全局原文映射	i18n/frontend-strings.tsv	ef580a5464692e722007e770	197	ボックス内容の変更	变更箱内容		js/campaign/box_gacha/CampaignBoxGachaTop.js		0	maintenance-only-current-literal-absent	声明路径存在，但当前运行时已不使用这条现译；仅保留未来重建所需的维护层决定。	false
LOW-MT-01853	全局原文映射	i18n/frontend-strings.tsv	ef6b57c8e6f62e10426a045f	1537	詳細表示	显示详情		template/chara/CharaEnhancementTree.html	template/chara/CharaEnhancementTree.html	1	exact-current-runtime-literal	"template/chara/CharaEnhancementTree.html:136:85 /div>↵	<div id=""moreDetail"" class=""btn sb_gold_02 se_tabs TE""><div class=""b_screen""></div>⟦显示详情⟧</div>↵<%='<% } %\>'%>↵</script>↵↵<script type=""text/template"" id=""richeTemp"">↵	<dl id=""ri"	true
LOW-MT-01854	全局原文映射	i18n/frontend-strings.tsv	efa66732d88ba341d28c97a0	1256	覚醒強化結界&nbsp;&nbsp;水属性	觉醒强化结界&nbsp;&nbsp;水属性		template/quest/EventQuest.html	template/quest/EventQuest.html	1	exact-current-runtime-literal	"template/quest/EventQuest.html:51:26 s=""attribute""><div class=""WATER""></div></div></div>↵						</div>↵						<div class=""title"">⟦觉醒强化结界&nbsp;&nbsp;水属性⟧</div>↵						<span class=""toggleBtn""></span>↵					</div>↵				</li>↵↵				<li class=""enhance"	true
LOW-MT-01855	全局原文映射	i18n/frontend-strings.tsv	efb9ee3495a1026bc537abd3	1357	全ポイント通過済	已通过全部点位		template/event/dungeon/EventDungeonTop.html	template/event/dungeon/EventDungeonTop.html	1	exact-current-runtime-literal	"template/event/dungeon/EventDungeonTop.html:133:44 </p>↵↵	<%=""<% if(model.pointComplete) { %\>""%>↵		<span class=""pointNum pointFrame type_b"">⟦已通过全部点位⟧</span>↵	<%=""<% } else { %\>""%>↵		<span class=""pointNum pointFrame type_b"">↵			通过点位数 <%=""<"	true
LOW-MT-01857	全局原文映射	i18n/frontend-strings.tsv	f012542341052d7093af5321	1441	演習で対戦するプレイヤーのミラーズIDを入力してください。	请输入演习对战玩家的镜界ID。		template/arena/ArenaSimulate.html	template/arena/ArenaSimulate.html	1	exact-current-runtime-literal	"template/arena/ArenaSimulate.html:111:2 \>""%>↵	<%=""<% } %\>""%>↵</script>↵↵<script type=""text/template"" id=""codeMachingPopParts"">↵	⟦请输入演习对战玩家的镜界ID。⟧<br>↵↵	<span id=""codeMachingInputTitle"" class=""c_gold"">镜界 ID</span>↵	<input id='codeMachin"	true
LOW-MT-01858	全局原文映射	i18n/frontend-strings.tsv	f05342e80edc10f660bcbff0	1190	※パスワードは8文字以上15文字以内です	※密码为8~15个字符。		template/top/TopPage.html	template/top/TopPage.html	1	exact-current-runtime-literal	"template/top/TopPage.html:45:36 d=""transferPassword"" class=""password"" value=""""></span>↵		<div class=""transferAlert c_red"">⟦※密码为8~15个字符。⟧</div>↵		<div class=""transferNotice"">输入作为数据转移·关联来源的数据转移·关联ID和设置的密码,即可完成数据转移·关联。</div>↵	</d"	true
LOW-MT-01860	全局原文映射	i18n/frontend-strings.tsv	f0f0578a2e67115254eed004	532	エピソード	篇章		"template/chara/CharaCompose.html
template/event/training/EventTrainingTop.html"	"template/chara/CharaCompose.html
template/event/training/EventTrainingTop.html"	2	exact-current-runtime-literal	"template/chara/CharaCompose.html:9:45 ""se_decide current"" data-type=""exp"">魔力强化</li>↵		<li class=""se_decide"" data-type=""episode"">⟦篇章⟧</li>↵	</ul>↵	<div id=""itemWrap"" class=""commonFrame3"">↵		<div id=""topWrap""></div>↵↵		<div 
template/event/training/EventTrainingTop.html:25:81 挑战</span>↵      <!-- <span id='episodeTabBtn' class='tabBtn se_tabs TE' data-id='EPISODE'>⟦篇章⟧</span> -->↵    </div>↵  </div>↵  <div id='questWrap' class='commonFrame2'>↵    <h2 id='qu"	true
LOW-MT-01861	全局原文映射	i18n/frontend-strings.tsv	f11db389acf3667ba0e1c888	1064	カースチップが不足しています。	诅咒碎片不足。		js/view/memoria/MemoriaComposeTopView.js	js/view/memoria/MemoriaComposeTopView.js	1	exact-current-runtime-literal	"js/view/memoria/MemoriaComposeTopView.js:10:42 .querySelector(""#costRiche .riche"").textContent,↵10)>f)new a.PopupClass({title:d,content:""⟦诅咒碎片不足。⟧"",closeBtnText:""关闭"",exClass:""memoriaConfirmPop""});else{a.storage.composeTarget=this.target"	true
LOW-MT-01862	全局原文映射	i18n/frontend-strings.tsv	f1347cf044b29636f11ef1a3	1139	でグループBATTLEを開始します。<br>よろしいですか？<br><br><p class='c_red'>※所属勢力は次回開催まで変更できません。</p>	开始小组对战。<br>确定吗?<br><br><p class='c_red'>※所属势力到下次举办前无法更改。</p>		js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js	js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.js:122:132 ss='union0"" + this.unionIndex + ""'></div><p>"" + c.charaUnionList[this.unionIndex].name + ""⟦开始小组对战。<br>确定吗?<br><br><p class='c_red'>※所属势力到下次举办前无法更改。</p>⟧"",↵        popupType: ""typeC"",↵        popupId: ""unionDecidePopup"",↵        closeBtnText: "	true
LOW-MT-01863	全局原文映射	i18n/frontend-strings.tsv	f1591a084b1e702e30e29d61	1666	グループ内	小组内		template/regularEvent/groupBattle/RegularEventGroupCommon.html	template/regularEvent/groupBattle/RegularEventGroupCommon.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupCommon.html:140:69 属小组<br>奖励</span></li>↵			<li class=""rewardTab TE se_tabs"" data-type=""memberRanking""><span>⟦小组内⟧<br>排名奖励</span></li>↵		</ul>↵	</div>↵↵	<ul id=""groupTabWrap"" class=""common_tab_s t_gold"">↵"	true
LOW-MT-01865	全局原文映射	i18n/frontend-strings.tsv	f189abf4003e9c08bfb67bf3	1360	エリアクリア報酬	区域通关报酬		template/event/dungeon/EventDungeonTop.html	template/event/dungeon/EventDungeonTop.html	1	exact-current-runtime-literal	"template/event/dungeon/EventDungeonTop.html:151:27 eNumTxt %\>""%></span>↵		</div>↵↵		<div class=""clearRewardWrap"">↵			<p class=""pointFrame "">⟦区域通关报酬⟧</p>↵			<div class=""treasure"">↵				<%=""<% if(areaState !== 'new') { %\>""%>↵					<%=""<% var"	true
LOW-MT-01866	全局原文映射	i18n/frontend-strings.tsv	f1dea7a955fd381ce38ef01e	263	使用スキル	使用的技能		"template/quest/secondPartLast/EnemyDetailPopup.html
template/regularEvent/accomplish/RegularEventAccomplishTop.html
template/regularEvent/extermination/RegularEventExterminationDifficultyPopupView.html"	"template/quest/secondPartLast/EnemyDetailPopup.html
template/regularEvent/accomplish/RegularEventAccomplishTop.html
template/regularEvent/extermination/RegularEventExterminationDifficultyPopupView.html"	3	exact-current-runtime-literal	"template/quest/secondPartLast/EnemyDetailPopup.html:31:28 st = difficultyModel.list[i].enemySkillInfo.split(',');↵			%>↵↵			<div class=""skillTitle"">⟦使用的技能⟧</div>↵			<div class=""skillWrap"">↵				<% if(skillList[0]){ %><div class=""skill""><%= skillL
template/regularEvent/accomplish/RegularEventAccomplishTop.html:149:28 llInfo){ skillList = model.viewSkillInfo.split("",""); } %\>'%>↵↵			<div class=""skillTitle"">⟦使用的技能⟧</div>↵			<div class=""skillWrap"">↵				<%='<% if(skillList[0]){ %\>'%><div class=""skill""><%
template/regularEvent/extermination/RegularEventExterminationDifficultyPopupView.html:32:28 ist = difficultyModel[""enemySkillInfo"" + i].split(',');↵			%>↵↵			<div class=""skillTitle"">⟦使用的技能⟧</div>↵			<div class=""skillWrap"">↵				<% if(skillList[0]){ %><div class=""skill""><%= skillL"	true
LOW-MT-01867	全局原文映射	i18n/frontend-strings.tsv	f218e19112bd41a560c7be23	1321	■デイリー報酬	■每日报酬		template/event/EventArenaRankMatch/parts/EventRewardPopup.html	template/event/EventArenaRankMatch/parts/EventRewardPopup.html	1	exact-current-runtime-literal	"template/event/EventArenaRankMatch/parts/EventRewardPopup.html:24:9 升段报酬<br>↵        刷新排行榜最高排名,即可获得魔法石。↵      </span>↵      <span class=""text daily"">↵        ⟦■每日报酬⟧<br>↵        根据活动期间达到的排行榜最高排名<br>↵        每天可获得1次「段位奖章」。↵      </span>↵      <span class="""	true
LOW-MT-01869	全局原文映射	i18n/frontend-strings.tsv	f24d5ffdb5600fefb4213815	517	さらに続きを表示	显示更多		"template/user/AnnounceTemp.html
template/user/AnnounceTempMainte.html"	"template/user/AnnounceTemp.html
template/user/AnnounceTempMainte.html"	2	exact-current-runtime-literal	"template/user/AnnounceTemp.html:127:12 	%>↵				<li class=""commonFrame4 se_decide andMoreBtn more<%= txt.category %>"">↵					<span>⟦显示更多⟧</span>↵				</li>↵			<% 	} %>↵		<%↵			})↵		%>↵		</ul>↵	</div>↵	<div class=""announceRightBg
template/user/AnnounceTempMainte.html:88:12 	%>↵				<li class=""commonFrame4 se_decide andMoreBtn more<%= txt.category %>"">↵					<span>⟦显示更多⟧</span>↵				</li>↵			<% 	} %>↵		<%↵			})↵		%>↵		</ul>↵	</div>↵	<div class=""announceRightBg"	true
LOW-MT-01870	全局原文映射	i18n/frontend-strings.tsv	f26b70848f1a390498d42ee3	689	位置調整	调整位置		js/quest/puellaHistoria/MirrorPartsView.js	js/quest/puellaHistoria/MirrorPartsView.js	1	exact-current-runtime-literal	"js/quest/puellaHistoria/MirrorPartsView.js:12:222 d.nativeKeyBoard(c,8,1,null,function(){a()})})};this.adjustPopup=new d.PopupClass({title:""⟦调整位置⟧"",content:$(""#adjustPopupTemp"").text(),closeBtnText:""关闭"",decideBtnText:""重新显示"",decideBtnEve"	true
LOW-MT-01871	全局原文映射	i18n/frontend-strings.tsv	f27285bcf6f81498bf6df906	648	アクセス時:	访问时:		js/user/MyPage.js	js/user/MyPage.js	1	exact-current-runtime-literal	"js/user/MyPage.js:21:272 isDebug&&(g&&g.currentTime&&(a.doc.getElementById(""backDoorCurrentTimeArea"").textContent=""⟦访问时:⟧""+g.currentTime),a.doc.querySelector(""#popupArea .backDoorBtn"").addEventListener(a.cgti,f."	true
LOW-MT-01872	全局原文映射	i18n/frontend-strings.tsv	f2ae08f3e32320cf98385fce	1452	6時間以内	6小时内		template/follow/FollowSearch.html	template/follow/FollowSearch.html	1	exact-current-runtime-literal	"template/follow/FollowSearch.html:58:31 "">不指定</option>↵        <option value=""900"">15 分钟以内</option>↵        <option value=""21600"">⟦6小时内⟧</option>↵        <option value=""86400"">24小时内</option>↵        <option value=""259200"">3天内<"	true
LOW-MT-01873	全局原文映射	i18n/frontend-strings.tsv	f2c87e6b407f45063f1f3ffa	1604	開催：	举办:		template/regularEvent/extermination/RegularEventExterminationBattleSelect.html	template/regularEvent/extermination/RegularEventExterminationBattleSelect.html	1	exact-current-runtime-literal	"template/regularEvent/extermination/RegularEventExterminationBattleSelect.html:26:21 id=""stageList"">↵		<!-- stageリスト -->↵	</div>↵↵	<div id=""scheduleWrap"">↵		<div class=""text"">⟦举办:⟧<%= eventMaster.endAt.slice(5,16) %>为止</div>↵		<div id=""scheduleBtn"" class=""TE se_decide"">"	true
LOW-MT-01875	全局原文映射	i18n/frontend-strings.tsv	f2eeb8de59209e08b6d68442	647	非表示にする	隐藏		js/user/MyPage.js	js/user/MyPage.js	1	exact-current-runtime-literal	"js/user/MyPage.js:18:164 lass:b,content:""隐藏画面上的按钮。\x3cbr\x3e\x3cbr\x3e切换为隐藏后,\x3cbr\x3e长按画面即可显示按钮。"",decideBtnText:""⟦隐藏⟧"",closeBtnText:""取消"",showCurtain:!1,canClose:!1},null,function(){$("".uiHidePop .decideBtn"")"	true
LOW-MT-01876	全局原文映射	i18n/frontend-strings.tsv	f3270b5a9836df2395b8bb78	1681	場所	场所		template/regularEvent/accomplish/RegularEventAccomplishTop.html	template/regularEvent/accomplish/RegularEventAccomplishTop.html	1	exact-current-runtime-literal	"template/regularEvent/accomplish/RegularEventAccomplishTop.html:5:105 bugBtn2"" class=""mb_white TE"" style=""position:absolute;left:220px;top:110px;z-index:1000;"">⟦场所⟧</div>↵	<% } %>↵↵	<div id=""mainArea"">↵		<div id=""logo"">↵			<img src=""/magica/resource/imag"	true
LOW-MT-01878	全局原文映射	i18n/frontend-strings.tsv	f358e1f79f48dd866164f840	729	対戦回数を回復しました。\x3cbr\x3e0　\x26#8594;　\x3cspan class\x3d'c_red'\x3e	对战次数已回复。\x3cbr\x3e0　\x26#8594;　\x3cspan class\x3d'c_red'\x3e		js/event/arenaranking/view/EventArenaRankingView.js	js/event/arenaranking/view/EventArenaRankingView.js	1	exact-current-runtime-literal	"js/event/arenaranking/view/EventArenaRankingView.js:12:10 b=b.gameUser.remainReloadCountOfRanking;new a.PopupClass({title:""更换对战对手(BP回复药)"",↵content:""⟦对战次数已回复。\x3cbr\x3e0　\x26#8594;　\x3cspan class\x3d'c_red'\x3e⟧""+b+""\x3c/span\x3e"",popupType:""typeE"",popupId:""compReloadCountPopup"",closeBtnText:""确定""});a"	true
LOW-MT-01880	全局原文映射	i18n/frontend-strings.tsv	f48defb65ed0022f2c903490	1640	獲得GP	获得GP		template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleResult.html:64:45 div id=""resultParamGp"" class=""resultFrame01"">↵        <div class=""resultTitle fontResult"">⟦获得GP⟧</div>↵        <div class=""resultValue fontResult""><%= resultModel.gp %></div>↵      </div"	true
LOW-MT-01881	全局原文映射	i18n/frontend-strings.tsv	f494826b83d8e9b406f7d0ec	1490	3 が自動売却の対象に選択されています。	3 已被选为自动出售对象。		template/gacha/GachaSaleSettingPopup.html	template/gacha/GachaSaleSettingPopup.html	1	exact-current-runtime-literal	"template/gacha/GachaSaleSettingPopup.html:29:57 v class=""checkBox""></div>↵		<div>↵			<div class=""flexBox c_red""><span class=""star""></span>⟦3 已被选为自动出售对象。⟧</div>确定吗？↵		</div>↵	</div>↵</div>↵"	true
LOW-MT-01882	全局原文映射	i18n/frontend-strings.tsv	f4bc33579bf684029b97a185	947	お気に入り	收藏		js/chara/CharaTop.js	js/chara/CharaTop.js	1	exact-current-runtime-literal	"js/chara/CharaTop.js:5:8 sScrolled()){a=a.currentTarget.getAttribute(""data-type"");var d="""";""changeLeader""==↵a&&(d=""⟦收藏⟧"");var e=c.charaDataView.model.toJSON(),g=e.card.cardName,f={};f.userCardId=e.userCardId;h"	true
LOW-MT-01883	全局原文映射	i18n/frontend-strings.tsv	f52777bd9c41b1b7e5061a75	1368	2回目以降の投稿には適応されません。	第2次及以后的投稿不适用。		template/event/storyraid/EventStoryRaidBoss.html	template/event/storyraid/EventStoryRaidBoss.html	1	exact-current-runtime-literal	"template/event/storyraid/EventStoryRaidBoss.html:78:29 战斗时的攻击力将提升!<br>↵		</div>↵		<div class=""commentCaution c_red"">↵			※攻击力提升只对本区域内交战中的战斗有效,<br>⟦第2次及以后的投稿不适用。⟧↵		</div>↵		<input id=""commentInput"" class=""commonFrame3"" maxlength=""20"" readonly=""readonl"	true
LOW-MT-01884	全局原文映射	i18n/frontend-strings.tsv	f5816532dd1b595fc7b6e2d1	1654	キモチの最大Lv	心魔最大Lv		template/regularEvent/groupBattle/RegularEventGroupBattleUser.html	template/regularEvent/groupBattle/RegularEventGroupBattleUser.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleUser.html:23:40 div>↵      <div class=""bossLevelWrap gbFontWhite"">↵        <div class=""title gbFontWhite"">⟦心魔最大Lv⟧</div>↵        <div class=""value gbFontImgS""> <% _.forEach(String(info.regularEventGroupBa"	true
LOW-MT-01885	全局原文映射	i18n/frontend-strings.tsv	f58682a85c6255e136c0520d	81	変更する	变更		"js/campaign/box_gacha/CampaignBoxGachaTop.js
js/event/arenaMission/EventArenaMissionStage.js
js/event/arenaranking/view/EventArenaRankingView.js"	"js/event/accomplish/EventAccomplishEnemyDetail.js
js/event/arenaMission/EventArenaMissionStage.js
js/event/arenaranking/view/EventArenaRankingView.js
js/regularEvent/accomplish/RegularEventAccomplishTop.js
js/regularEvent/groupBattle/RegularEventGroupBattleTop.js
js/view/arena/ArenaFreeRankView.js"	6	maintenance-only-truncated-target-ambiguous	"js/event/accomplish/EventAccomplishEnemyDetail.js:49:25    title: ""指令"",↵        content: c(),↵        closeBtnText: ""关闭"",↵        decideBtnText: ""⟦变更⟧"",↵        decideBtnEvent: function()↵        {↵          f.enemyFormationPreviewRemove();
js/event/arenaMission/EventArenaMissionStage.js:136:29 手重新抽选还有"" + c + "":"" + d + "")"",↵            closeBtnText: ""关闭"",↵            decideBtnText: ""⟦变更⟧"",↵            popupType: ""typeC""↵          }, null, function()↵          {↵            $(
js/event/arenaranking/view/EventArenaRankingView.js:13:422 免费）"",content:""要更换对战对手吗?\x3cbr\x3e(距对手重新抽选还有""+b+"":""+e+"")"",closeBtnText:""关闭"",decideBtnText:""⟦变更⟧"",popupType:""typeC""},null,function(){$("".decideBtn"").on(a.cgti,↵function(){a.isScrolled()|"	false
LOW-MT-01890	全局原文映射	i18n/frontend-strings.tsv	f6aaee8bc19237ac4e043393	1432	次の鏡層まで	距下一镜层		template/arena/ArenaResult.html	template/arena/ArenaResult.html	1	exact-current-runtime-literal	"template/arena/ArenaResult.html:109:32 >↵↵						<!-- 次の鏡層までのポイント -->↵						<div id=""requireWrap"">↵							<p class=""requireFirst"">⟦距下一镜层⟧</p>↵							<div class=""requireGuage"">↵								<%↵									var mathFact = (battleData.oldB"	true
LOW-MT-01891	全局原文映射	i18n/frontend-strings.tsv	f6c7a7accd05f3797eda257c	748	ランキングバトルのプレイ期間外のため<br>プレイ結果は反映されません。<br>トップページに戻ります。	不在排位战的可玩期间内,<br>对战结果不会被记录。<br>返回首页。		js/event/EventArenaRankMatch/Result.js		0	maintenance-only-current-literal-absent	声明路径存在，但当前运行时已不使用这条现译；仅保留未来重建所需的维护层决定。	false
LOW-MT-01892	全局原文映射	i18n/frontend-strings.tsv	f6f1f64e0c0fd70026aebba7	820	【DEBUG】マップエフェクト	【DEBUG】地图特效		js/event/storyraid/EventStoryRaidTop.js	js/event/storyraid/EventStoryRaidTop.js	1	exact-current-runtime-literal	"js/event/storyraid/EventStoryRaidTop.js:199:51 edRaidDestroyedCutin = !0, u(c, ""top"");↵          else if (""mapEffect"" == e) console.log(""⟦【DEBUG】地图特效⟧""), c.mapEffectList = [↵          {↵            name: ""evt_raid_anime_map_00"",↵           "	true
LOW-MT-01894	全局原文映射	i18n/frontend-strings.tsv	f71d25a38108a9641abb0a16	921	を覚醒します。\x3cbr\x3eよろしいですか？\x3c/p\x3e	进行觉醒。\x3cbr\x3e确定吗?\x3c/p\x3e		js/chara/CharaCustomize.js	js/chara/CharaCustomize.js	1	exact-current-runtime-literal	"js/chara/CharaCustomize.js:6:298 a.title&&(b+=""(""+f.chara.title+"")"");new a.PopupClass({title:""觉醒确认"",content:""\x3cp\x3e""+b+""⟦进行觉醒。\x3cbr\x3e确定吗?\x3c/p\x3e⟧"",closeBtnText:""关闭"",decideBtnText:""确定"",param:{width:""490px"",height:""360px"",top:""-webkit-ca"	true
LOW-MT-01895	全局原文映射	i18n/frontend-strings.tsv	f72c5432fbfa75ea5fc72267	1141	所属グループ決定	决定所属小组		js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:3:420 sTemp"").text()),t=d.dailyResult&&1===d.dailyResult.memberRanking;new a.PopupClass({title:""⟦决定所属小组⟧"",content:e({model:d,isTopUser:t}),popupId:""finalRoundStartPopup"",closeBtnText:""确定"",↵popup"	true
LOW-MT-01896	全局原文映射	i18n/frontend-strings.tsv	f7598dbada318a58bf33cf1d	1113	レベル40未満の魔法少女がチームに含まれています。	队伍中包含未满40级的魔法少女。		js/formation/DeckFormationUtil.js	js/formation/DeckFormationUtil.js	1	exact-current-runtime-literal	"js/formation/DeckFormationUtil.js:33:339 {a.isRetired&&(k=!0);40>a.level&&(d=!0)});if(d){e=new a.PopupClass({title:""编成错误"",content:""⟦队伍中包含未满40级的魔法少女。⟧"",closeBtnText:""确定""});a.androidKeyStop=!1;return}if(k){h.startSe(1002);e=new a.PopupClass("	true
LOW-MT-01897	全局原文映射	i18n/frontend-strings.tsv	f7817b73e04d5fd289931768	1095	\x3cp\x3e現在の装備メモリアをはずして、\x3c/br\x3e	\x3cp\x3e卸下当前装备的记忆结晶,\x3c/br\x3e		js/memoria/MemoriaSetEquip.js	js/memoria/MemoriaSetEquip.js	1	exact-current-runtime-literal	"js/memoria/MemoriaSetEquip.js:14:124 \x3e\x3cp class\x3d""c_red""\x3e※解除当前装备的记忆结晶的租用后,\x3c/br\x3e将恢复为装备原记忆结晶的状态。\x3c/p\x3e'):(a=""⟦\x3cp\x3e卸下当前装备的记忆结晶,\x3c/br\x3e⟧""+(""记忆结晶套装「""+this.model.toJSON().name+""」将覆盖\x3c/br\x3e""),a+='确定吗?\x3c/p\x3e\x3cp class\x3d"	true
LOW-MT-01898	全局原文映射	i18n/frontend-strings.tsv	f7e96b74bc4e481375e4fc15	1523	年齢認証へ	前往年龄认证		template/purchase/PurchaseTemps.html	template/purchase/PurchaseTemps.html	1	exact-current-runtime-literal	"template/purchase/PurchaseTemps.html:7:96 n class=""btn b_pink se_decide TE"" se_decide id=""birthCheck""><span class='b_screen'></span>⟦前往年龄认证⟧</span>↵</script>↵<script type=""text/template"" id=""birthInputs"" class=""birthInputs""> 请输入您的"	true
LOW-MT-01900	全局原文映射	i18n/frontend-strings.tsv	f8107984fe617a1651bd5687	726	対戦可能時間外	非对战时间		js/event/arenaranking/view/EventArenaConfirmView.js	js/event/arenaranking/view/EventArenaConfirmView.js	1	exact-current-runtime-literal	"js/event/arenaranking/view/EventArenaConfirmView.js:3:96 ion.href=""#/ArenaTop""})}):b>=(a.eventArenaRanking.tarmEnd/1E3|0)?new a.PopupClass({title:""⟦非对战时间⟧"",content:""因时间经过,已超过可对战时间。\x3cbr\x3e返回镜界首页"",decideBtnText:""返回镜界首页"",canClose:!1,popupType:"""	true
LOW-MT-01901	全局原文映射	i18n/frontend-strings.tsv	f84a8467118878889bfa78aa	961	クエスト	关卡		js/view/user/APPopup.js	js/view/user/APPopup.js	1	exact-current-runtime-literal	"js/view/user/APPopup.js:11:46 t""!==a.location&&""CharaQuest""!==a.location&&↵""EventQuest""!==a.location&&(b.decideBtnText=""⟦关卡⟧"",b.decideBtnLink=""#/MainQuest""),new a.PopupClass(b)):x(b,d)};return{instantPopup:function"	true
LOW-MT-01902	全局原文映射	i18n/frontend-strings.tsv	f8691f1d3faa2fd9f2457514	1505	※表示されているステータスは最大時のものです。	※显示的状态为最大时的数值。		template/gacha/SelectableGachaPieceSelect.html		0	maintenance-only-current-literal-absent	声明路径存在，但当前运行时已不使用这条现译；仅保留未来重建所需的维护层决定。	false
LOW-MT-01903	全局原文映射	i18n/frontend-strings.tsv	f875ce57a68e6000a0199fd0	894	ムービーデータのダウンロードを開始します。	开始下载影片数据。		js/_common/nativeCommand.js	js/_common/nativeCommand.js	1	exact-current-runtime-literal	"js/_common/nativeCommand.js:34:24 isibleCancel?!0:!1,d.description=c.description&&c.isVisibleCancel?↵-1<a.indexOf(""movie"")?""⟦开始下载影片数据。⟧"":-1<a.indexOf(""voice"")?""开始下载语音数据。"":c.description:"""",d.note=c.note&&c.isVisibleCancel?-1<a"	true
LOW-MT-01904	全局原文映射	i18n/frontend-strings.tsv	f8938e26355dad336483542e	906	レベルが上限に達しています	等级已达上限		js/chara/CharaCompose.js	js/chara/CharaCompose.js	1	exact-current-runtime-literal	"js/chara/CharaCompose.js:4:473 el||""episode""==this.currentTab&&5<=b.episodeLevel)new a.PopupClass({title:""无法强化"",content:""⟦等级已达上限⟧"",closeBtnText:""关闭"",↵param:{width:""490px"",height:""360px"",top:""-webkit-calc(50% - 189px)"",l"	true
LOW-MT-01905	全局原文映射	i18n/frontend-strings.tsv	f8a36cf853f59607b815afd9	1152	グループ内ランキング報酬	小组内排行报酬		js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:21:25 e ""group"":g=""所属小组报酬"";b=a.groupBattleReward.groupRewardList;break;↵case ""memberRanking"":g=""⟦小组内排行报酬⟧"",l=e.split("",""),b=f.filter(a.groupBattleReward.memberRankingRewardList,function(a){for(va"	true
LOW-MT-01906	全局原文映射	i18n/frontend-strings.tsv	f8b242b899ef16b384146dae	1440	クラス	阶级		template/arena/ArenaReward.html	template/arena/ArenaReward.html	1	exact-current-runtime-literal	"template/arena/ArenaReward.html:38:49 %>↵							<dl class=""rewardCols ranking"">↵								<dt><%= model.arenaBattleRankingClass %>⟦阶级⟧</dt>↵								<dd>↵									<%↵										_.each(model.bonusRewardList,function(reward,inde"	true
LOW-MT-01907	全局原文映射	i18n/frontend-strings.tsv	f8bc580534999015daad8d6f	1150	グループランキング報酬	小组排行报酬		js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:20:236 pBattleReward.emblemRewardList;q=this.currentEmblemIndex;break;case ""groupRanking"":var g=""⟦小组排行报酬⟧"",l=e.split("","");b=f.filter(a.groupBattleReward.groupRankingRewardList,function(a){for(var"	true
