change_id	file	json_pointer	stable_key	field	before	after	source_tier	evidence	translation_method	manual_review_status	confidence	rules	notes	current_product_cn	pass18_current_status	strict_lookup_method	superseding_closure_id	superseding_source_tier	superseding_review_status	inventory_component	inventory_review_status
P18-00662	magica/js/libs/pieceSkillMap.json	/203201/shortDescription	203201	shortDescription	Magia伤害UP[Ⅷ] & Doppel伤害UP[Ⅷ] & 木属性攻击力UP[XI](自/1T)	Magia伤害UP[Ⅷ] & 魔女化身伤害UP[Ⅷ] & 木属性攻击力UP[XI](自/1T)	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		Magia伤害提升[Ⅷ] & 魔女化身伤害提升[Ⅷ] & 木属性攻击力提升[XI](自/1T)	visible-term-closure-exact-supersession	stable-key	DICT-03109	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00663	magica/js/libs/pieceSkillMap.json	/21041/shortDescription	21041	shortDescription	“Doppel伤害UP[Ⅰ] & Magia伤害UP[Ⅰ] & 必定Magia封印无效”的能力持有	“魔女化身伤害UP[Ⅰ] & Magia伤害UP[Ⅰ] & 必定Magia封印无效”的能力持有	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		“魔女化身伤害提升[Ⅰ] & Magia伤害提升[Ⅰ] & 必定Magia封印无效”的能力持有	visible-term-closure-exact-supersession	stable-key	DICT-02386	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00664	magica/js/libs/pieceSkillMap.json	/21042/shortDescription	21042	shortDescription	“Doppel伤害UP[Ⅱ] & Magia伤害UP[Ⅱ] & 必定Magia封印无效”的能力持有	“魔女化身伤害UP[Ⅱ] & Magia伤害UP[Ⅱ] & 必定Magia封印无效”的能力持有	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		“魔女化身伤害提升[Ⅱ] & Magia伤害提升[Ⅱ] & 必定Magia封印无效”的能力持有	visible-term-closure-exact-supersession	stable-key	DICT-02387	root-reviewed-official-cn-terminology	root-reviewed-approved	runtime_pass18_outside_pass15	authority-verified
P18-00665	magica/js/libs/sectionList.json	/1003/title	330234	title	爱美的 Doppel	爱美的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		爱美的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00666	magica/js/libs/sectionList.json	/1007/title	330244	title	纺希的 Doppel	纺希的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		纺希的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00667	magica/js/libs/sectionList.json	/1019/title	330274	title	叶月的 Doppel	叶月的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		叶月的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00668	magica/js/libs/sectionList.json	/1023/title	330284	title	菖蒲的 Doppel	菖蒲的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		菖蒲的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00669	magica/js/libs/sectionList.json	/1027/title	330294	title	真良的 Doppel	真良的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		真良的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00670	magica/js/libs/sectionList.json	/1031/title	330304	title	木乃美的 Doppel	木乃美的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		木乃美的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00671	magica/js/libs/sectionList.json	/1035/title	330314	title	梨花的 Doppel	梨花的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		梨花的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00672	magica/js/libs/sectionList.json	/1057/title	330374	title	梅露的 Doppel	梅露的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		梅露的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00673	magica/js/libs/sectionList.json	/1061/title	330384	title	美仓的 Doppel	美仓的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		美仓的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00674	magica/js/libs/sectionList.json	/1087/title	330464	title	令的 Doppel	令的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		令的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00675	magica/js/libs/sectionList.json	/1091/charaName	330481	charaName	由良 蛍	由良萤	wiki	WIKI-001605; WIKI-002474; characters.json#/由良萤	authority-adoption	authority-verified	1.00	P0_authority_exact		由良萤	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00676	magica/js/libs/sectionList.json	/1092/charaName	330482	charaName	由良 蛍	由良萤	wiki	WIKI-001605; WIKI-002474; characters.json#/由良萤	authority-adoption	authority-verified	1.00	P0_authority_exact		由良萤	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00677	magica/js/libs/sectionList.json	/1093/charaName	330483	charaName	由良 蛍	由良萤	wiki	WIKI-001605; WIKI-002474; characters.json#/由良萤	authority-adoption	authority-verified	1.00	P0_authority_exact		由良萤	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00678	magica/js/libs/sectionList.json	/1101/title	330504	title	优奈的 Doppel	优奈的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		优奈的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00679	magica/js/libs/sectionList.json	/1105/title	330514	title	润的 Doppel	润的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		润的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00680	magica/js/libs/sectionList.json	/1109/title	330524	title	阿什莉的 Doppel	阿什莉的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		阿什莉的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00681	magica/js/libs/sectionList.json	/1117/title	330544	title	蜜音的 Doppel	三轮光音的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=三轮光音; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		三轮光音的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00682	magica/js/libs/sectionList.json	/1121/title	330554	title	纱枝的 Doppel	纱枝的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		纱枝的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00683	magica/js/libs/sectionList.json	/1125/title	330564	title	垒的 Doppel	垒的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		垒的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00684	magica/js/libs/sectionList.json	/1129/title	330574	title	明里的 Doppel	真井灯的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=真井灯; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		真井灯的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00685	magica/js/libs/sectionList.json	/1133/title	330584	title	凉子的 Doppel	凉子的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		凉子的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00686	magica/js/libs/sectionList.json	/1137/title	330594	title	库修的 Doppel	入名库什的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=入名库什; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		入名库什的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00687	magica/js/libs/sectionList.json	/1142/charaName	335021	charaName	万年樱之谣	万年樱的传闻	official_cn_character_name	official dump authority.json#/charaList.json/3043/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		万年樱的传闻	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00688	magica/js/libs/sectionList.json	/1143/charaName	335022	charaName	万年樱之谣	万年樱的传闻	official_cn_character_name	official dump authority.json#/charaList.json/3043/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		万年樱的传闻	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00689	magica/js/libs/sectionList.json	/1144/charaName	335023	charaName	万年樱之谣	万年樱的传闻	official_cn_character_name	official dump authority.json#/charaList.json/3043/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		万年樱的传闻	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00690	magica/js/libs/sectionList.json	/1145/charaName	335024	charaName	万年樱之谣	万年樱的传闻	official_cn_character_name	official dump authority.json#/charaList.json/3043/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		万年樱的传闻	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00691	magica/js/libs/sectionList.json	/1145/title	335024	title	万年樱之传闻的试炼	万年樱的传闻的试炼	official_cn_character_name	official dump authority.json#/charaList.json/3043/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		万年樱的传闻的试炼	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00692	magica/js/libs/sectionList.json	/1149/title	335034	title	木叶与叶月的 Doppel	木叶与叶月的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		木叶与叶月的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00693	magica/js/libs/sectionList.json	/1157/title	335054	title	丽良与清佳的 Doppel	丽良与清佳的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		丽良与清佳的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00694	magica/js/libs/sectionList.json	/1164/title	339014	title	优的 Doppel	夕的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=夕; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		夕的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00695	magica/js/libs/sectionList.json	/1166/message	339022	message	是优……＠还是和平时一样的……优……	是夕……＠还是和平时一样的……夕……	official_or_wiki+root_context	same record charaName/original Japanese + official/Wiki exact character	root-personal-human-context	authority-verified	1.00	root_context_exact		是夕……＠还是和平时一样的……夕……	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00696	magica/js/libs/sectionList.json	/1168/title	339024	title	希的试炼	椎的试炼	official-same-character-or-wiki	same record charaName=椎; Wiki characters.json exact character name	authority-adoption	authority-verified	1.00	P0_authority_exact		椎的试炼	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00697	magica/js/libs/sectionList.json	/1180/title	340034	title	由真的 Doppel	千岁由麻的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=千岁由麻; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		千岁由麻的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00698	magica/js/libs/sectionList.json	/1184/title	340044	title	织莉子的 Doppel	织莉子的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		织莉子的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00699	magica/js/libs/sectionList.json	/1192/title	340124	title	海香的 Doppel	海香的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		海香的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00700	magica/js/libs/sectionList.json	/1196/title	340134	title	薰的 Doppel	薰的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		薰的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00701	magica/js/libs/sectionList.json	/1200/title	340144	title	昴和美的 Doppel	昴和美的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		昴和美的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00702	magica/js/libs/sectionList.json	/1216/title	340244	title	米努的 Doppel	米诺的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=米诺; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		米诺的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00703	magica/js/libs/sectionList.json	/1220/title	340254	title	科尔博的 Doppel	可鲁波的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=可鲁波; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		可鲁波的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00704	magica/js/libs/sectionList.json	/1228/title	340274	title	拉皮努的 Doppel	拉皮努的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		拉皮努的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00705	magica/js/libs/sectionList.json	/1236/title	340294	title	佩雷内尔的 Doppel	佩尔内勒的魔女化身	official-same-character-or-wiki;official_cn_game_term	same record charaName=佩尔内勒; Wiki characters.json exact character name; official dump authority.json doppelList + skill shortDescription	authority-adoption;authority-component-normalization	authority-verified	1.00	P0_authority_exact;official_cn_game_term		佩尔内勒的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00706	magica/js/libs/sectionList.json	/1244/title	340324	title	茉莉的 Doppel	茉莉的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		茉莉的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00707	magica/js/libs/sectionList.json	/1252/title	340344	title	千里的 Doppel	千里的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		千里的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00708	magica/js/libs/sectionList.json	/1256/title	340354	title	遥香的 Doppel	遥香的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		遥香的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00709	magica/js/libs/sectionList.json	/1260/title	340364	title	椿的 Doppel	椿的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		椿的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00710	magica/js/libs/sectionList.json	/1264/title	340414	title	黑仪的 Doppel	黑仪的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		黑仪的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00711	magica/js/libs/sectionList.json	/1268/title	340424	title	真宵的 Doppel	真宵的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		真宵的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00712	magica/js/libs/sectionList.json	/1272/title	340434	title	骏河的 Doppel	骏河的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		骏河的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00713	magica/js/libs/sectionList.json	/1276/title	340444	title	抚子的 Doppel	抚子的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		抚子的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00714	magica/js/libs/sectionList.json	/1280/title	340454	title	翼的 Doppel	翼的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		翼的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00715	magica/js/libs/sectionList.json	/1284/title	340464	title	忍的 Doppel	忍的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		忍的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00716	magica/js/libs/sectionList.json	/1312/title	341224	title	伊莎贝拉的 Doppel	伊莎贝拉的魔女化身	official_cn_game_term	official dump authority.json doppelList + skill shortDescription	authority-component-normalization	authority-verified	1.00	official_cn_game_term		伊莎贝拉的魔女化身	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00717	magica/js/libs/sectionList.json	/1406/charaName	710016	charaName	环伊吕波	环彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		环彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00718	magica/js/libs/sectionList.json	/1407/charaName	710017	charaName	环伊吕波	环彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		环彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00719	magica/js/libs/sectionList.json	/1497/charaName	712011	charaName	小伊吕波	小彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		小彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00720	magica/js/libs/sectionList.json	/1498/charaName	712012	charaName	小伊吕波	小彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		小彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00721	magica/js/libs/sectionList.json	/1528/charaName	730051	charaName	常盘七夏	常盘七香	official_cn_character_name	official dump authority.json#/charaList.json/3014/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		常盘七香	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00722	magica/js/libs/sectionList.json	/1545/charaName	730191	charaName	毬子彩花	毬子亚弥华	official_cn_character_name	official dump authority.json#/charaList.json/3013/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		毬子亚弥华	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00723	magica/js/libs/sectionList.json	/1546/charaName	730192	charaName	毬子彩花	毬子亚弥华	official_cn_character_name	official dump authority.json#/charaList.json/3013/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		毬子亚弥华	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00724	magica/js/libs/sectionList.json	/1570/charaName	730481	charaName	由良 蛍	由良萤	wiki	WIKI-001605; WIKI-002474; characters.json#/由良萤	authority-adoption	authority-verified	1.00	P0_authority_exact		由良萤	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00725	magica/js/libs/sectionList.json	/169/charaName	102101	charaName	环伊吕波	环彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		环彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00726	magica/js/libs/sectionList.json	/169/outline	102101	outline	被强大魔女袭击后的神滨市。逐步开展重建的神滨市魔法少女们，汇成了一个很大的组织。＠“神滨魔法联盟”由以伊吕波为中心的三日月庄成员组成，且包括曾作为敌人产生冲突的“Magius之翼”成员，旨在完成“魔法少女的解放”。＠那是为了逃离魔法少女终将变为视为敌人的魔女的宿命。由于“自动净化系统”的存在，如今只有神滨市能够回避这个命运，问题是之后如何将这个系统在世界范围内应用。＠在神滨市潜伏的若干阴影。暂时的平静时光即将结束。	被强大魔女袭击后的神滨市。逐步开展重建的神滨市魔法少女们，汇成了一个很大的组织。＠“神滨魔法联盟”由以彩羽为中心的三日月庄成员组成，且包括曾作为敌人产生冲突的“Magius之翼”成员，旨在完成“魔法少女的解放”。＠那是为了逃离魔法少女终将变为视为敌人的魔女的宿命。由于“自动净化系统”的存在，如今只有神滨市能够回避这个命运，问题是之后如何将这个系统在世界范围内应用。＠在神滨市潜伏的若干阴影。暂时的平静时光即将结束。	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		被强大魔女袭击后的神滨市。逐步开展重建的神滨市魔法少女们，汇成了一个很大的组织。＠“神滨魔法联盟”由以彩羽为中心的三日月庄成员组成，且包括曾作为敌人产生冲突的“Magius之翼”成员，旨在完成“魔法少女的解放”。＠那是为了逃离魔法少女终将变为视为敌人的魔女的宿命。由于“自动净化系统”的存在，如今只有神滨市能够回避这个命运，问题是之后如何将这个系统在世界范围内应用。＠在神滨市潜伏的若干阴影。暂时的平静时光即将结束。	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00727	magica/js/libs/sectionList.json	/170/charaName	102201	charaName	环伊吕波	环彩羽	official_cn_character_name	official dump authority.json#/charaList.json/1001/name	authority-component-normalization	authority-verified	1.00	official_cn_character_name		环彩羽	direct-current-after-image	stable-key				runtime_pass18_outside_pass15	authority-verified
P18-00728	magica/js/libs/sectionList.json	/171/outline	102202	outline	身为神滨Magia Union的核心人物，彩羽一直思考着种种令人担忧的问题，其中最困扰她的，是戴在手腕上的“手环”。＠然而，一名神秘魔法少女的魔力反应，让局势开始变化。＠彩羽等人回到获得手环的地方，却遭到神秘魔法少女袭击。对方率领着多名魔法少女，为首的两人自称“红晴结菜”与“煌里光”，随后离去。＠与此同时，更多来自其他地区的魔法少女也陆续聚集到神滨。	身为神滨魔法联盟的核心人物，彩羽一直思考着种种令人担忧的问题，其中最困扰她的，是戴在手腕上的“手环”。＠然而，一名神秘魔法少女的魔力反应，让局势开始变化。＠彩羽等人回到获得手环的地方，却遭到神秘魔法少女袭击。对方率领着多名魔法少女，为首的两人自称“红晴结菜”与“煌里光”，随后离去。＠与此同时，更多来自其他地区的魔法少女也陆续聚集到神滨。	wiki_exact_organization	wiki characters.json#/神滨魔法联盟	authority-component-normalization	authority-verified	1.00	wiki_exact_organization		身为神滨魔法联盟的核心人物，彩羽一直思考着种种令人担忧的问题，其中最困扰她的，是戴在手腕上的“手环”。＠然而，一名神秘魔法少女的魔力反应，让局势开始变化。＠彩羽等人回到获得手环的地方，却遭到神秘魔法少女袭击。对方率领着多名魔法少女，为首的两人自称“红晴结菜”与“煌里光”，随后离去。＠与此同时，更多来自其他地区的魔法少女也陆续聚集到神滨。	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
P18-00729	magica/js/libs/sectionList.json	/172/outline	102203	outline	与二木市的魔法少女团体“Promised Blood”发生冲突后过了一段时间。彩羽与八千代为了查明手环之谜，前往灯花等人所在的电波望远镜；忧则与从乡下来到神滨的时女静香、广江千春、土岐沙绪一起行动，带她们游览神滨，帮助她们适应拥挤人群。＠过程中，忧等人得知静香她们属于名为“时女一族”的魔法少女集团，并共同击败了新发现的神秘敌人。另一边，经过灯花分析，彩羽她们也逐渐接近手环宝石的真相。＠可就在此时，信奉“魔法少女至上主义”的魔法少女，以及来自二木市的结菜与光，正逼近电波望远镜。	与二木市的魔法少女团体“PROMISED BLOOD”发生冲突后过了一段时间。彩羽与八千代为了查明手环之谜，前往灯花等人所在的电波望远镜；忧则与从乡下来到神滨的时女静香、广江千春、土岐沙绪一起行动，带她们游览神滨，帮助她们适应拥挤人群。＠过程中，忧等人得知静香她们属于名为“时女一族”的魔法少女集团，并共同击败了新发现的神秘敌人。另一边，经过灯花分析，彩羽她们也逐渐接近手环宝石的真相。＠可就在此时，信奉“魔法少女至上主义”的魔法少女，以及来自二木市的结菜与光，正逼近电波望远镜。	wiki_exact_organization	wiki characters.json#/promised_blood	authority-component-normalization	authority-verified	1.00	wiki_exact_organization		与二木市的魔法少女团体“PROMISED BLOOD”发生冲突后过了一段时间。彩羽与八千代为了查明手环之谜，前往灯花等人所在的电波望远镜；忧则与从乡下来到神滨的时女静香、广江千春、土岐沙绪一起行动，带她们游览神滨，帮助她们适应拥挤人群。＠过程中，忧等人得知静香她们属于名为“时女一族”的魔法少女集团，并共同击败了新发现的神秘敌人。另一边，经过灯花分析，彩羽她们也逐渐接近手环宝石的真相。＠可就在此时，信奉“魔法少女至上主义”的魔法少女，以及来自二木市的结菜与光，正逼近电波望远镜。	direct-current-after-image	stable-key				runtime_changed_after_pass15	authority-verified
