dictionary	pointer	original_text	final_cn	action	source_tier	source_path	risk
itemList.json	/965/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/966/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/967/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/968/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/969/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/970/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/971/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/972/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/973/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/974/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/975/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/976/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/977/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/978/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/979/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/980/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/982/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/983/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/984/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/985/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/986/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/987/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/988/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/989/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/990/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
live2dList.json	/189/description	宝崎市立光塚中等教育学校校服	宝崎市立光冢中等教育学校校服	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/神乐灿/infobox/出身地;/游狩美由利/infobox/出身地	high
live2dList.json	/193/description	宝崎市立光塚中等教育学校校服	宝崎市立光冢中等教育学校校服	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\characters.json#/神乐灿/infobox/出身地;/游狩美由利/infobox/出身地	high
live2dList.json	/222/description	魔法少女(日本語)	魔法少女(翻译装置)	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:1247:/wikitext/角色语音/tabber/魔法少女/私服(翻译装置);jsonl:1247:/wikitext/服装编号02	medium
live2dList.json	/223/description	私服(日本語)	私服(翻译装置)	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:1247:/wikitext/角色语音/tabber/魔法少女/私服(翻译装置)	medium
live2dList.json	/330/description	魔法少女(日本語)	魔法少女(翻译装置)	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:1247:/wikitext/角色语音/tabber/魔法少女/私服(翻译装置);jsonl:1247:/wikitext/服装编号02	medium
live2dList.json	/676/description	銀幕衣装	银幕服装	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:925:/wikitext/商店/忘却之圆舞曲1部	medium
live2dList.json	/680/description	銀幕衣装	银幕服装	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\archive\articles.jsonl.gz#jsonl:925:/wikitext/商店/忘却之圆舞曲1部	medium
live2dList.json	/767/description	魔法少女(葉月)	魔法少女(叶月)	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/charaList.json/3027/name	high
patrolAreaList.json	/6/conditionDescription	通关主线第1部第2章第5話	通关主线第1部第2章第5话	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2章-5话/title	medium
pieceList.json	/451/pieceName	裏方独演会	后台个人演出	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/裏方独演会/name_ja;/裏方独演会/name_zh	high
pieceList.json	/462/pieceName	桜前線急上昇	樱花前线急速上升	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/桜前線急上昇/name_ja;/桜前線急上昇/name_zh	high
pieceList.json	/547/description	“你们要悔改”（译注：《圣经·马太福音》3章第2節）＠背对十字的光线，稳静地陈述着＠班里活跃的开心果＠站在有烦恼的人面前，也会露出这样的一面	“你们要悔改”（译注：《圣经·马太福音》3章第2節）＠背对十字的光线，稳静地陈述着＠班里活跃的开心果＠站在有烦恼的人面前，也会露出这样的一面	authority_preserved	2_wiki_exact_equivalent	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/町の片隅の小さな光/desc_zh	medium
pieceList.json	/599/pieceName	究極VS至高	究极VS至高	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/究極vs至高/name_ja;/究極vs至高/name_zh	high
pieceList.json	/959/description	一次又一次地想起来＠垂死的少女们的慟哭，和令人窒息的血腥味＠握住手掌上残留着鲜血感觉，直面无法赦免的罪＠也许是因为想受到制裁，亦或是...	一次又一次地想起来＠垂死的少女们的慟哭，和令人窒息的血腥味＠握住手掌上残留着鲜血感觉，直面无法赦免的罪＠也许是因为想受到制裁，亦或是...	authority_preserved	2_wiki_exact_equivalent	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/赦されぬ罪/desc_zh	medium
pieceList.json	/995/pieceName	引縄批根	引绳批根	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/引縄批根/name_ja;/引縄批根/name_zh	high
pieceSkillMap.json	/131200/shortDescription	攻击力降低[Ⅳ] & 防御力降低[Ⅳ](敌単/1T) & HP自动回复[Ⅲ](自身/3T)	攻击力DOWN[Ⅳ] & 防御力DOWN[Ⅳ](敌单/1T) & 自动回复HP[Ⅲ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/お菓子の宝石箱/effect_ja;/お菓子の宝石箱/effect	high
pieceSkillMap.json	/131201/shortDescription	攻击力降低[Ⅴ] & 防御力降低[Ⅴ](敌単/1T) & HP自动回复[Ⅳ](自身/3T)	攻击力DOWN[Ⅴ] & 防御力DOWN[Ⅴ](敌单/1T) & 自动回复HP[Ⅳ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/お菓子の宝石箱/effect_max_ja;/お菓子の宝石箱/effect_max	high
pieceSkillMap.json	/143000/shortDescription	防御力降低[Ⅵ](敌全/1T) & 状态異常耐性UP[Ⅴ](自身/1T)	防御力DOWN[Ⅵ](敌全/1T) & 状态异常耐性UP[Ⅴ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/予鈴で目を覚ます/effect_ja;/予鈴で目を覚ます/effect	high
pieceSkillMap.json	/143001/shortDescription	防御力降低[Ⅶ](敌全/1T) & 状态異常耐性UP[Ⅵ](自身/1T)	防御力DOWN[Ⅶ](敌全/1T) & 状态异常耐性UP[Ⅵ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/予鈴で目を覚ます/effect_max_ja;/予鈴で目を覚ます/effect_max	high
pieceSkillMap.json	/152600/shortDescription	状态異常耐性UP[Ⅳ](我方全体/3T)	状态异常耐性UP[Ⅳ](己全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/真夏の夜の魔法/effect_ja;/真夏の夜の魔法/effect	high
pieceSkillMap.json	/152601/shortDescription	状态異常耐性UP[Ⅴ](我方全体/3T)	状态异常耐性UP[Ⅴ](己全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/真夏の夜の魔法/effect_max_ja;/真夏の夜の魔法/effect_max	high
pieceSkillMap.json	/156600/shortDescription	攻击力降低[Ⅱ] & 状态異常耐性DOWN[Ⅱ](敌全/3T)	攻击力DOWN[Ⅱ] & 状态异常耐性DOWN[Ⅱ](敌全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/迷わず進むための光/effect_ja;/迷わず進むための光/effect	high
pieceSkillMap.json	/156601/shortDescription	攻击力降低[Ⅱ] & 状态異常耐性DOWN[Ⅱ](敌全/3T)	攻击力DOWN[Ⅱ] & 状态异常耐性DOWN[Ⅱ](敌全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/迷わず進むための光/effect_ja;/迷わず進むための光/effect	high
pieceSkillMap.json	/160000/shortDescription	攻击力降低[Ⅴ] & 防御力降低[Ⅴ](敌単/1T)	攻击力DOWN[Ⅴ] & 防御力DOWN[Ⅴ](敌单/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/約束を胸に刻んで/effect_ja;/約束を胸に刻んで/effect	high
pieceSkillMap.json	/160001/shortDescription	攻击力降低[Ⅵ] & 防御力降低[Ⅵ](敌単/1T)	攻击力DOWN[Ⅵ] & 防御力DOWN[Ⅵ](敌单/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/約束を胸に刻んで/effect_max_ja;/約束を胸に刻んで/effect_max	high
pieceSkillMap.json	/162100/shortDescription	状态異常耐性UP[Ⅲ](我方全体/1T)	状态异常耐性UP[Ⅲ](己全/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/穏やかに日々を紡いで/effect_ja;/穏やかに日々を紡いで/effect	high
pieceSkillMap.json	/162101/shortDescription	状态異常耐性UP[Ⅲ](我方全体/1T)	状态异常耐性UP[Ⅲ](己全/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/穏やかに日々を紡いで/effect_ja;/穏やかに日々を紡いで/effect	high
pieceSkillMap.json	/164000/shortDescription	攻击力降低[Ⅲ](敌単/1T) & 防御力提升[Ⅱ](自身/1T)	攻击力DOWN[Ⅲ](敌单/1T) & 防御力UP[Ⅱ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/星合に浮かぶ/effect_ja;/星合に浮かぶ/effect	high
pieceSkillMap.json	/164001/shortDescription	攻击力降低[Ⅴ](敌単/1T) & 防御力提升[Ⅱ](自身/1T)	攻击力DOWN[Ⅴ](敌单/1T) & 防御力UP[Ⅱ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/星合に浮かぶ/effect_max_ja;/星合に浮かぶ/effect_max	high
pieceSkillMap.json	/174200/shortDescription	状态異常耐性DOWN[Ⅱ](敌単/3T)	状态异常耐性DOWN[Ⅱ](敌单/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/重すぎる代償/effect_ja;/重すぎる代償/effect	high
pieceSkillMap.json	/174201/shortDescription	状态異常耐性DOWN[Ⅲ](敌単/3T)	状态异常耐性DOWN[Ⅲ](敌单/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/重すぎる代償/effect_max_ja;/重すぎる代償/effect_max	high
pieceSkillMap.json	/174500/shortDescription	HP自动回复[Ⅲ] & 状态異常耐性UP[Ⅲ](我方全体/3T)	自动回复HP[Ⅲ] & 状态异常耐性UP[Ⅲ](己全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/ファースト・レコード/effect_ja;/ファースト・レコード/effect	medium
pieceSkillMap.json	/174501/shortDescription	HP自动回复[Ⅲ] & 状态異常耐性UP[Ⅲ](我方全体/3T)	自动回复HP[Ⅲ] & 状态异常耐性UP[Ⅲ](己全/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/ファースト・レコード/effect_ja;/ファースト・レコード/effect	medium
pieceSkillMap.json	/175900/shortDescription	攻击力提升[Ⅲ] & 瀕死时攻击力提升[Ⅰ]	攻击力提升[Ⅲ] & 濒死时攻击力提升[Ⅰ]	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/pieceSkillMap.json/127301/shortDescription	medium
pieceSkillMap.json	/175901/shortDescription	攻击力提升[Ⅲ] & 瀕死时攻击力提升[Ⅰ]	攻击力提升[Ⅲ] & 濒死时攻击力提升[Ⅰ]	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/pieceSkillMap.json/127301/shortDescription	medium
pieceSkillMap.json	/179400/shortDescription	攻击力降低[XⅡ](敌単/1T) & 防御力提升[Ⅵ](自身/1T)	攻击力DOWN[XⅡ](敌单/1T) & 防御力UP[Ⅵ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/遊びだって真剣勝負/effect_ja;/遊びだって真剣勝負/effect	high
pieceSkillMap.json	/179401/shortDescription	攻击力降低[XⅢ](敌単/1T) & 防御力提升[Ⅶ](自身/1T)	攻击力DOWN[XⅢ](敌单/1T) & 防御力UP[Ⅶ](自/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/遊びだって真剣勝負/effect_max_ja;/遊びだって真剣勝負/effect_max	high
pieceSkillMap.json	/186900/shortDescription	状态異常耐性DOWN[Ⅶ] & 防御力降低[Ⅷ](敌全/1T)	状态异常耐性DOWN[Ⅶ] & 防御力DOWN[Ⅷ](敌全/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/無心になりたくて/effect_ja;/無心になりたくて/effect	high
pieceSkillMap.json	/186901/shortDescription	状态異常耐性DOWN[Ⅷ] & 防御力降低[Ⅸ](敌全/1T)	状态异常耐性DOWN[Ⅷ] & 防御力DOWN[Ⅸ](敌全/1T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/無心になりたくて/effect_max_ja;/無心になりたくて/effect_max	high
pieceSkillMap.json	/189900/shortDescription	HP自动回复[Ⅳ] & 状态異常耐性UP[Ⅱ](自身/3T)	自动回复HP[Ⅳ] & 状态异常耐性UP[Ⅱ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/縋ってしまった光/effect_ja;/縋ってしまった光/effect	medium
pieceSkillMap.json	/189901/shortDescription	HP自动回复[Ⅳ] & 状态異常耐性UP[Ⅱ](自身/3T)	自动回复HP[Ⅳ] & 状态异常耐性UP[Ⅱ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/縋ってしまった光/effect_ja;/縋ってしまった光/effect	medium
pieceSkillMap.json	/192000/shortDescription	防御力提升[Ⅳ] & 状态異常耐性UP[Ⅳ](自身/3T)	防御力UP[Ⅳ] & 状态异常耐性UP[Ⅳ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/ありあまるユーフォリア/effect_ja;/ありあまるユーフォリア/effect	high
pieceSkillMap.json	/192001/shortDescription	防御力提升[Ⅳ] & 状态異常耐性UP[Ⅳ](自身/3T)	防御力UP[Ⅳ] & 状态异常耐性UP[Ⅳ](自/3T)	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/ありあまるユーフォリア/effect_ja;/ありあまるユーフォリア/effect	high
placeSkillMap.json	/30/shortDescription	HP自动回复[Ⅱ] & 防御力上昇[Ⅰ]	自动回复HP[Ⅱ] & 防御力UP[Ⅰ]	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/いつもの朝の光景/effect_ja;/いつもの朝の光景/effect;/これが恋の香り/effect_ja;/これが恋の香り/effect	medium
sectionList.json	/196/areaDetailName	神滨市営霊园	神滨市营陵园	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	high
sectionList.json	/197/areaDetailName	調整屋	调整屋	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第3章-5话/lines/5/text	medium
sectionList.json	/200/areaDetailName	調整屋	调整屋	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第3章-5话/lines/5/text	medium
sectionList.json	/205/areaDetailName	調整屋	调整屋	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第3章-5话/lines/5/text	medium
sectionList.json	/223/areaDetailName	神滨市営霊园	神滨市营陵园	replaced	3_manual_verified	人工逐项字形、语义与同族字段核对	high
sectionList.json	/224/title	时女一族編 1話	时女一族篇 1话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-22话/title	high
sectionList.json	/225/title	时女一族編 2話	时女一族篇 2话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-23话/title	high
sectionList.json	/225/charaName	南津 涼子	南津凉子	replaced	1_official_cn_dump_exact	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/cardList.json/30584/cardName	high
sectionList.json	/226/title	时女一族編 3話	时女一族篇 3话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-24话/title	high
sectionList.json	/227/title	时女一族編 4話	时女一族篇 4话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-25话/title	high
sectionList.json	/228/title	时女一族編 5話	时女一族篇 5话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-26话/title	high
sectionList.json	/229/title	时女一族編 6話	时女一族篇 6话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-27话/title	high
sectionList.json	/230/title	时女一族編 7話	时女一族篇 7话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-28话/title	high
sectionList.json	/231/title	时女一族編 8話	时女一族篇 8话	replaced	2_wiki_explicit_pair	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\story.json#/主线剧情-第2部第8章-29话/title	high
