protected_id	master_record_id	protection_origin	authority_rank	source_bucket	source_tier	scope	file	business_key_type	business_key	source_locator	locator_sha256	field	protected_value	value_sha256	identity_sha256	review_status	authority_status	evidence_path_or_key	expected_count	record_sha256
AUTH-03217	MT-04161	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102801	102801		outline	彩羽等人与PROMISED BLOOD交战期间，笼目一直与御魂同行。御魂原本希望市长选举能改善东西关系，却因选举舞弊报道不断出现，察觉神滨正被不祥气氛笼罩。＠那由他则与父亲约定重逢，却在当天听见疑似伯父监禁父亲的对话，又收到拉比提供的虚假情报，开始怀疑伯父与灯花。＠御魂偷听新市长与院长的密谈，得知投石事件其实是西区策划，因而陷入绝望。在无数思念复杂交织之际，彩羽再次确认自己想拯救所有魔法少女，并决定自己在这场战争中的立场。	fc35fd14febf13f2ebf8add97436f984c067572afdcb5af31c295bb889622b11	ea9328bc56664ef4fc15ee7ab9a956a2e42c8a9d86d7c6511969d0c227f08446	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00754;wiki characters.json#/promised_blood		933dd833692b5faa5933bdbb3957908851010b0f51eca2d5cfe9bbef88031478
AUTH-03218	MT-04162	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102802	102802		outline	被逼入绝境的PROMISED BLOOD把希望押在速战速决上，制定计策，要把最终战场设在二木市。＠Union方面，彩羽向伙伴坦白自己决心守护所有希望、不分敌我，并获得众人接受。她们还预想决战可能发生在神滨，争取时女一族协助，强化防御；但PROMISED BLOOD以Kimochi之石作筹码，迫使她们不得不前往二木市。＠随着参战者、旁观者以及其他阵营的各自思念相互交错，Union与时女一族对PROMISED BLOOD的最终决战即将在二木市打响。	2bb188900fa23f80ebd21195205382a39c84aab3c08374dca136132029e7d242	f69ef4ea152ffa0502373beb6bd219a5681cbc43fdb7b900fd025f44d7766b38	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00755;wiki characters.json#/promised_blood		6ad0b553b6abfb6c387b0e2952596a3a2cd211eb15f6915be9b8267259d341a7
AUTH-03219	PASS16-00735	pass16-runtime-change-log	2-wiki	wiki	2_wiki_component	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102803	/200/areaDetailName		areaDetailName	调整屋	47ed678527fe3db09b7410b0de47f46fadda5b67b48ee467445558328905c9b3	7b705ecc5f161c80f6495cc6aa44c3f977f02ee89c54a087d927acbf0790081e	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:736;source_tier=2_wiki_component;recorded_source_sha256=bfc224dda4169eb9f757191b04f81001800f36bdce86b2ef74b68f9fdc5520c7		0433a07dd8ee0076208be8a41775d9cee83bddee4f3d1d766a0196d155ac5f0f
AUTH-03220	MT-04163	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102803	102803		outline	二木市的最终决战终于揭幕。＠Union因地理不利，试图以人数优势弥补；PROMISED BLOOD却钻Kimochi规则的空子，连人数差也成功推翻。Union阵营被分割，各自陷入战斗与危机。在无数思念碰撞的战场上，青的思想逐渐染上深沉黑暗。Union与时女一族试图重新会合，却连这一点也落入结菜的圈套，被彻底包围。＠随后，PROMISED BLOOD的总攻向彩羽等人袭来。	9beb4f09ec1fb44c76cd5a97fa3bb5fd194ef0bd4c4df2581754fe3aa1d5ac0e	6255fa234115527a6ee28c6d4f085ba8402aac7c6a01a7c0c67cae762f71a285	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00756;wiki characters.json#/promised_blood		abef2c8068b9bdd2662e90884dfa7e78655881e435ccafe7e6eed69a3ec1b06a
AUTH-03221	MT-04164	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102804	102804		outline	二木市开战当天，十七夜为了保护伙伴留守神滨，灯花等人则调查围绕魔法少女出现的异常现象。灯花得知，父亲也在为向社会公开魔法少女的存在做准备。与此同时，市长选举导致东西关系恶化，十七夜、御魂与月咲等人的心中都蒙上阴影。＠另一边，雫在新月馆等待战场联络，PROMISED BLOOD别动队突然现身袭击。美冬与日乃等人成功将其击退。收到消息后，雫为了不再让任何人的未来被夺走，立即赶往战场。	d93a13075cd1dc5dd901fb5d2078e58c1b5deb042b4c3eb643a74583f33521af	4515e1391d0ddaf1c9894676c959f4214978a0d2f66d15644a32bcd22727b4ab	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00757;wiki characters.json#/promised_blood		18892a53cbb8f31ef0326de9deefacc99a564b36b017233028ad92b94eeee527
AUTH-03222	MT-04165	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102805	102805		message	哎呀哎呀……PROMISED BLOOD＠还真是下定了决心呢。	a0f18e952dcc2cd6227e67f49baf1a5389dc3f429e720b64253811e0d5434c78	0e215de3c4f5231613a7239199335c39d400fc52394647c98fde5c428ffd3e89	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00758;wiki characters.json#/promised_blood		6e2d000045756df2e2dbf938fd5d322dcbedaef8d1b11a0c6c81ef19977addda
AUTH-03223	MT-04166	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102805	102805		outline	PROMISED BLOOD发动总攻，彩羽等人看似全军覆没，却因雫及时介入而脱险，并绕到敌人背后给予重创。＠胜负似乎已经分晓，结菜却借用四颗Kimochi之石，以压倒性暴力逐一击败彩羽等人。战况再次逆转之际，结菜得知咲夜在战斗中死亡，失去对力量的控制，开始不分敌我地攻击所有人。为了救她，彩羽独自上前。两人的精神彼此干涉，理解了对方的过去与思念。结菜终于停止暴走，承认彩羽的决意与心意皆为真实，并把未来托付给她。二木市之战就此落幕。	2332ecdc193ac946d84a5f82407babd841388821803fc62b99683028ae998012	925845cdac1395af1d18fff4761f3f78db73f194ba434eddb0e8158003a273bd	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00759;wiki characters.json#/promised_blood		3b792e21970de3b256cca0c3614bf525df08eb937218bd3ff79398838a84d709
AUTH-03224	PASS16-00736	pass16-runtime-change-log	2-wiki	wiki	2_wiki_component	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102903	/205/areaDetailName		areaDetailName	调整屋	47ed678527fe3db09b7410b0de47f46fadda5b67b48ee467445558328905c9b3	e13e5bd15b55e2e23f2a8ec3d2762a685d83b7c412eff044b08719ab117389d0	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:737;source_tier=2_wiki_component;recorded_source_sha256=bfc224dda4169eb9f757191b04f81001800f36bdce86b2ef74b68f9fdc5520c7		5df7db3df5882990d20995dd360d9f3859b595d91d90c851d42e6aeb1d136cff
AUTH-03225	MT-12467	machine-review-master	1-official-cn	official	official_cn_character_name	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102903	102903		charaName	环彩羽	24928389c764a80e902b4c174dbb28528157e274b26bb638a0c24356aa996d4d	f220d2dc35347af16a6715d9de617ae5acb134dc27a2e3b5dc6c851c09fb5ca7	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00760;official dump authority.json#/charaList.json/1001/name		983f7032c8f11f615027c8aa306968e4354debc5c80f217754f85c46188efb26
AUTH-03226	MT-04167	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102912	102912		title	PROMISED BLOOD篇 第1话	1916256f2048ced6c6c0c5a283d49ac2d39c053603243c9b4cea64239c446978	197cb08b47774e161f8c8d4bf56078b7fb384f4671d1eeb1058910fb090ae239	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00761;wiki characters.json#/promised_blood		c867b0882cbaa60c231b14a390a7f3f49e2c0dc982fa1fa10cc0d7b88b3a2c9e
AUTH-03227	MT-04168	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102913	102913		title	PROMISED BLOOD篇 第2话	2d3aa57bb0409763cab6abbae3a866b97ae8cbc9224f0b6b8d2678bc594afd23	4f13ca4a1bfa1cea1fe75165c90f1002e641128a21819e48689741a8f4ec9a81	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00762;wiki characters.json#/promised_blood		66dc98fd9db95ff39966b7a2f0a683a2e8d72b5efa0c0c2d226a30ec0e499855
AUTH-03228	MT-04169	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102914	102914		title	PROMISED BLOOD篇 第3话	bde2637035d82fd4fe538222e6e21c3eff5a6c7f5e62f404f3d28ddd2f5abb33	9aa2d3eee20a29cef95b963216a37a02077dc824886065bdf4a28ac0f78fb85a	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00763;wiki characters.json#/promised_blood		1f44752332aed3e59f3cf052b0c469f5f495cfdbb702d88ac4aa69817ae9a4c0
AUTH-03229	MT-04170	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102915	102915		title	PROMISED BLOOD篇 第4话	8da7f67d3d365a24f287dc512635e482d9848763d500fc42f47f5a1a154b5082	f93dbd24848a428b740555b8d97bcff88c9e6a7cbdf61691d49fbee40d1a0abd	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00764;wiki characters.json#/promised_blood		6b162d4c0c068d848615c344217d025862f16044c2209c479d01d06ee9b477ca
AUTH-03230	MT-04171	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102916	102916		title	PROMISED BLOOD篇 第5话	5ab9b8e690d5c0a4c2ae4acbd6bf3feeaee4a5d9bcc4d3d72549b3eb70a2bfe6	5c6ba10a4fc6a094e1b20121efc07fa636040bb106eef1175e65dad217a3bb3d	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00765;wiki characters.json#/promised_blood		cdb07f294e3ed08a7bf4430c8318494988d635481a219028247086723552d727
AUTH-03231	MT-12468	machine-review-master	1-official-cn	official	official_cn_character_name	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102917	102917		charaName	环彩羽	24928389c764a80e902b4c174dbb28528157e274b26bb638a0c24356aa996d4d	6e88a85a58ffe34e9c0e4f1ef2554296a5b7a68fe01a2ed82de71e2291d6b7f9	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00766;official dump authority.json#/charaList.json/1001/name		a8e10a4de24c2658ce9b110df3db359e02a084142e12877ece2c844878f257c0
AUTH-03232	MT-04172	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102917	102917		title	PROMISED BLOOD篇 第6话	8315f3352e37c2a011ba76d6bdc001a254de7f5d84694c211d38e3d6235e3b90	debcb484b6a517d70966bbe236b3ea5ece8bda1f2b11875d6126821bcd03a3c8	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00767;wiki characters.json#/promised_blood		24ff32363592bb8af5a0331b9e258e3e1e15dec96e57fe030edda79b3c849e4d
AUTH-03233	MT-04173	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102918	102918		title	PROMISED BLOOD篇 第7话	a6f14a294acfcb0f9cdccc8eb37c48ace59878e07c96fdf430281be0e42dbace	725d6d74469295e71c74d316923f38ef7a81da94edb0e9b1b337a0838691b518	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00768;wiki characters.json#/promised_blood		4d317da0030e3e69b45db84cd45dff71a3dab85b2c1f7999cbd478769d10f046
AUTH-03234	MT-04174	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102919	102919		title	PROMISED BLOOD篇 第8话	e3d6a26d5c0e5b8cff7e1405eeb8db367a43a12fa11baf1c81e94e306bc6cc08	d72b931e477ed78dd90b9b3684c3234e1806139ef3aee7e750616e1192d00867	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00769;wiki characters.json#/promised_blood		7d800b1effc081b5fa0db0fa2226496ef3af292d7be54d5b174ca3457970f11b
AUTH-03235	MT-04175	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102920	102920		title	PROMISED BLOOD篇 第9话	469a45397fa6620afeb464086db857d286c3a2433aea8b1d2c35c69a929f885a	bd30877879cedd5c023123ea45721bec3730d98f969d86ca3702744c434cb298	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00770;wiki characters.json#/promised_blood		02ad4de91224c8964ed7ae4db4a565747646f56816949c2f8ff30beadcdb8d59
AUTH-03236	PASS16-00737	pass16-runtime-change-log	3-confirmed-human	new-root-human	3_manual_verified	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102921	/223/areaDetailName		areaDetailName	神滨市营陵园	23b8bacf3e78810f59bd289fcbafd00148f3eb50cb25d5af7a75742c311d2cd0	7a38b451b35038d5c3e389a819d3fe94d72e7c8182c0aae8b6e747e55031ddcb	confirmed-human-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:738;source_tier=3_manual_verified;recorded_source_sha256=4a9d8583c4796fd72a6d26b7b47d29f3b871a767831c5c7d0b9c87d2fd0824d7		e722d2b2e6673119f9fb12de9d7d070a7c54d4e56c838a6edbb8f55155bf08f9
AUTH-03237	MT-04176	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102921	102921		title	PROMISED BLOOD篇 第10话	7b9eac52ae9a332dae01ee30b18029f6ca3f96f6b3a61c893c2a798088f23750	12a8dadb6b0476776d038df7983b8961d1c66c5fc189765d34d3c1bed7b500e2	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00771;wiki characters.json#/promised_blood		1caea80c61f0e2025d864a335f468f15d6061923b263ef00089c34359b9ba97d
AUTH-03238	PASS16-00738	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102922	/224/title		title	时女一族篇 1话	6606346fbc4875049401efdbedcb56b882c4c08ebc15ae0e5ab8a04ae31383f9	8eed20d237dfa3ef28222b2f996c2796c85732b1365b4fc2fe5bdca2079a170b	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:739;source_tier=2_wiki_explicit_pair;recorded_source_sha256=331a766ffa76fb1ef9d9cfa861b5a6d3bd1d0eb6b5898399dc3b8c9719cc5d8c		01f069b2e2cfdfaf60e28ed126146e9d605ab1affd4b54b323e76072b8e560e0
AUTH-03239	PASS16-00740	pass16-runtime-change-log	1-official-cn	official	1_official_cn_dump_exact	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102923	/225/charaName		charaName	南津凉子	45e7d4c29eaa7feda1c743fd656657808005f70ccef31a3481ff6d3ec21459ae	b8d8c6a40a718fd8c728ff7291b33bc7ef75937505956c58c1947d9983b977cb	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:741;source_tier=1_official_cn_dump_exact;recorded_source_sha256=f7117886c3cdbe8a1a1dc3871e3e3db0f14d99aa58d241307de24fbbf6a9130e		6da672b599a5fefb5f68457e4e250868949cff229fa335535f7bdb8121d0fe2f
AUTH-03240	PASS16-00739	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102923	/225/title		title	时女一族篇 2话	7ad8167b5312c3247fe76cf1153eacc9652f8207b9f566028b1e0c3999b69a77	603f5bde5b776dc9064ab5270214c1552b947bdf11f74ecaf2075180180f9df3	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:740;source_tier=2_wiki_explicit_pair;recorded_source_sha256=19869dbb70022887e41bc754dea8f77f18124d9f22561c243ac58e96ca70c747		2d42fc27e602d01e2d2bd5b65736b797a797f9fcfd1860a18229c996cb46ae13
AUTH-03241	PASS16-00741	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102924	/226/title		title	时女一族篇 3话	8ed40453ed4da3c202e8bec86c364754d4b11befb0260128bbe70c09f268eb7c	dfdb2f53b20be782148bcd7ef69ebba10e8a7d158adf7d44c96104dc146b26c8	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:742;source_tier=2_wiki_explicit_pair;recorded_source_sha256=f81ccfa5708153a45be34a6ae3a745308453bd1a646be31d0c0259d981803240		8eff8ec272ba5a3806c080d353291a6f0d243e05948b5728ab13c71482b08717
AUTH-03242	PASS16-00742	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102925	/227/title		title	时女一族篇 4话	3f111c58c31cd2986b142a66f6ff12a8c8b6173ae5450de450c2b8347e37824b	e2292fdd4a4234d2d3199014c97c76d8194b4779d0ce894a601508a9e0b18ac8	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:743;source_tier=2_wiki_explicit_pair;recorded_source_sha256=3f9e6654e560c78f1f91e1ef9fa665103501bab9983878a170f244ecd18cc1b5		29bc36c4a2fe4e054dc7885d28a76442de2e28037fdd9cf2bd7bce3d4d1579db
AUTH-03243	PASS16-00743	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102926	/228/title		title	时女一族篇 5话	772a419f53e4994fb86ef5852a47ecfc61a07bd082dba11edff42a9a2c5b8d62	3b686f77f03f4f5b70da19105ce355e5f295543bb7aef91f24bf9f6192df0011	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:744;source_tier=2_wiki_explicit_pair;recorded_source_sha256=665839137fb781cfe1f8c8da9bdca87006694f03fe4a53a7b714453b739e8e66		f317a1c6dde5bb8187cfd6ce0bf1275bfb360d9e1418111e5e25479431b860b5
AUTH-03244	PASS16-00744	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102927	/229/title		title	时女一族篇 6话	3531e905937b6803391f3f23fdca3ea120e15f0c67269b03ceefadebfdc7bc30	b8541205a76fa96833f16052decb7a85221c3b72ea2d87b77004d01701604151	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:745;source_tier=2_wiki_explicit_pair;recorded_source_sha256=833ca8a840fdb5705cf03c2f6e51b749b1e981b0440a9ba25a71b53a46d1eb03		bfe3cf34bd251a93bcf1289cfdad3c1053c667dc318a9de0d917f1deada70b5a
AUTH-03245	PASS16-00745	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102928	/230/title		title	时女一族篇 7话	aa1e83d7265b6f0833d5ef7daa0bc796a46a24a42532a427fed07a6865ae3efd	9c230e9a6ad5e3d139ac3a1e783401a9314b26eead4570ca8fd89cd3a449040a	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:746;source_tier=2_wiki_explicit_pair;recorded_source_sha256=9afa494839c000a5c8af12e405746e9ff3072078bcb4ab9ac64b24424f86cd2e		f64c8e2334a1e79a4c36c151ba0b5aeddf90073b3be646f3f8d8c3867c20354a
AUTH-03246	PASS16-00746	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102929	/231/title		title	时女一族篇 8话	7bd7fd0e3ee1ffab118d751d9f68ca10c15744be4a5c1c055f8cee6af8fe59df	cfdae2f897b4dd4f8df709c255c3056000057f81964e7fbe41cd9dc5289e6b28	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:747;source_tier=2_wiki_explicit_pair;recorded_source_sha256=066be47f1185ff0580b8803d1bf825af01bc13891a4e53315cdcc9155387d258		14b3915fff6ecff39926640c50da35d9ad56f353196362ccff324da728035aae
AUTH-03247	PASS16-00747	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102930	/232/title		title	时女一族篇 9话	3e8f7befb9819eb3b28619e7aee81ba2e67e62a75b6bbab6ee6549f4bcbafbfe	b01b154c1c77151a12b95401bc3e5559d5db618bc9890e024b62ef57ca401e81	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:748;source_tier=2_wiki_explicit_pair;recorded_source_sha256=c131ca3cc3828625aed6e9066fa0bcbfd255981ee61f87809e0debf8fb216689		3bbb3c131a0a993e7dbe04a6126f0f7783325ecc84c04d9cff28bda4c5eb4ced
AUTH-03248	PASS16-00748	pass16-runtime-change-log	2-wiki	wiki	2_wiki_explicit_pair	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102931	/233/title		title	时女一族篇 10话	9e44de324f40f861ef8d14067b5aa2d461deff236d30ef54dd57ffb24a21da6a	991f78d3f0544538eb312f5feada1c5fda19f530c46be8577cd8fcc765b55daa	authority-protected	pass16-replaced	magica/i18n_audit/manual_cn_pass16/runtime_change_log.tsv:749;source_tier=2_wiki_explicit_pair;recorded_source_sha256=32f6630e778765374fa16abd3e970c2555f1cd4e35fe6bc4f00eb526f343654a		c8bb879da78e657e9e8a1cdbc604e022d938a72b692e79a416d3dd9f3a54dfe9
AUTH-03249	MT-04177	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102941	102941		outline	Union与PROMISED BLOOD准备携手，却因过去的摩擦而在各自内部出现分歧。最终，Union一侧由结菜出面，PROMISED BLOOD一侧由彩羽表达心意，暂时平息了争议。＠为了查清旭旧伤的真相，静香等人前往她的故乡汤国市。在那里亲眼见到知晓魔法少女的普通人所怀抱的恶意后，静香下定了某种决心。＠那由他则从重逢的父亲口中听见“公开魔法少女的存在会通向绝望”的假说。她准备前往汤国市深入了解时，却同时收到灯花消息：向世人传播魔法少女的方法已经完成。	a007fab46e88b81131ba08618e0ef4ad42e35a3e9606cd2fb80298766eaad4e6	2af733cf9e3051ce2f90bc266c85e46c693431074222b828670e9a6487987558	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00772;wiki characters.json#/promised_blood		e308aebc516f3bb6e6393ec7ae5ff821a16b91a8a0c685756793d20ac5ce6fbd
AUTH-03250	MT-04178	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102941	102941		title	Neo-Magius篇 第1话	d44b9db6c80cc7103874b2693d97bbc1c5ebaa1e0caca319dd309d2fde99c4bb	edb9cd7f115e5670f4b9b0162ce52b3d7fdba180980b65c6d7a40272def64317	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00773;wiki characters.json#/neo_magius		8fe88b4b850bb4756920a0c0ebd2b090e0b0adbe7cbf3c02639ac23253fabd84
AUTH-03251	MT-04179	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102942	102942		outline	Union与PROMISED BLOOD准备携手，却因过去的摩擦而在各自内部出现分歧。最终，Union一侧由结菜出面，PROMISED BLOOD一侧由彩羽表达心意，暂时平息了争议。＠为了查清旭旧伤的真相，静香等人前往她的故乡汤国市。在那里亲眼见到知晓魔法少女的普通人所怀抱的恶意后，静香下定了某种决心。＠那由他则从重逢的父亲口中听见“公开魔法少女的存在会通向绝望”的假说。她准备前往汤国市深入了解时，却同时收到灯花消息：向世人传播魔法少女的方法已经完成。	a007fab46e88b81131ba08618e0ef4ad42e35a3e9606cd2fb80298766eaad4e6	c45104ce789dacdb0545d0cbe40df54b7462cd99e50a385cfc04cfe6de9bcb6f	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00774;wiki characters.json#/promised_blood		9019dfb2630c6e47fde345f4265657fe289e7cc70d3e12e7c6438cceb12c9eba
AUTH-03252	MT-04180	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102942	102942		title	Neo-Magius篇 第2话	4ad22115f1901af675fab97f61ca8397bf047837d2f664ef2628cf83304ebfc5	809f98fa5c24656f24aa4192832ff9c9c126525f559ba136fa353176543e5a78	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00775;wiki characters.json#/neo_magius		553791e14740db33729f10023f8c7d029d0476226b435a96952ec3bb0824bcfb
AUTH-03253	MT-04181	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102943	102943		outline	Union与PROMISED BLOOD准备携手，却因过去的摩擦而在各自内部出现分歧。最终，Union一侧由结菜出面，PROMISED BLOOD一侧由彩羽表达心意，暂时平息了争议。＠为了查清旭旧伤的真相，静香等人前往她的故乡汤国市。在那里亲眼见到知晓魔法少女的普通人所怀抱的恶意后，静香下定了某种决心。＠那由他则从重逢的父亲口中听见“公开魔法少女的存在会通向绝望”的假说。她准备前往汤国市深入了解时，却同时收到灯花消息：向世人传播魔法少女的方法已经完成。	a007fab46e88b81131ba08618e0ef4ad42e35a3e9606cd2fb80298766eaad4e6	4489b6f36272402d65f3eceb46f614113dd615f7eccd108dc08f30e7d85e7b05	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00776;wiki characters.json#/promised_blood		4b14ed2561d068a4153a1ccea53a719d2d78ae404409b92623f2fea8ddf27cb2
AUTH-03254	MT-04182	machine-review-master	2-wiki	wiki	wiki_exact_organization	runtime_dictionary	magica/js/libs/sectionList.json	runtime-stable-id	102943	102943		title	Neo-Magius篇 第3话	f45bbcca9a4f2680effe8e8e40f49bb9a63989883344e5c628c64789b4750f5f	16f1f6f39c15932f49cd5ba3c11fa49b6b88c70a63aac31497a40b131006a2fe	authority-verified	pass18-authority-verified	magica/i18n_audit/release_v26_authority/pass18_authority_corrections.tsv#P18-00777;wiki characters.json#/neo_magius		4871944e32f016b14c1bba09445a32d0951c24b664f3bb6f4624f599a5af32d8
