item_id	category	path	geometry_status	old_size	current_size	reference_count	reference_evidence	old_cn_source	current_us_reference	product_target	old_sha256	current_sha256	reason	required_action	authority	write_performed
SOURCE-IMG-0091	unresolved-actionable	resource/image_web/page/camera/btn_camera_end.png	same-geometry	144x52	144x52	1	totentanz:css/camera/CameraTop.css	A:\magicaOLD\resource\image_web\page\camera\btn_camera_end.png	A:\totentanz-frontend\resource\image_web\page\camera\btn_camera_end.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\camera\btn_camera_end.png	f156b0c329a92d65696b8bed3beacb8ab26b4898b849180dcddbabf2c393466c	3c112daa820a71e3463d546d32b9fe84d4cd3b770b3e0582d52178417e17cccc	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0092	unresolved-actionable	resource/image_web/page/camera/btn_camera_start.png	same-geometry	186x66	186x66	1	totentanz:css/camera/CameraTop.css	A:\magicaOLD\resource\image_web\page\camera\btn_camera_start.png	A:\totentanz-frontend\resource\image_web\page\camera\btn_camera_start.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\camera\btn_camera_start.png	67a8a10b060a2746d02d5c77bd88fa44ea73156273c4efdb97e458d0ad36ffeb	3294ce841cdc856a8bd18f63c5cf6aed1d3bd1ed00548c8cd43cbc16af7ad970	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0093	unresolved-actionable	resource/image_web/page/camera/btn_position.png	same-geometry	88x78	88x78	1	totentanz:css/camera/CameraTop.css	A:\magicaOLD\resource\image_web\page\camera\btn_position.png	A:\totentanz-frontend\resource\image_web\page\camera\btn_position.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\camera\btn_position.png	16de8c727da94e895f6596f0cd93adce25c614521b8ae414202e6012b4cc096e	40a407b84153bffd3c986be0f0ad8b3b25f0ff7ef4b63dd3f9885375af792820	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0094	unresolved-actionable	resource/image_web/page/camera/btn_timer.png	same-geometry	88x78	88x78	1	totentanz:css/camera/CameraTop.css	A:\magicaOLD\resource\image_web\page\camera\btn_timer.png	A:\totentanz-frontend\resource\image_web\page\camera\btn_timer.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\camera\btn_timer.png	817c5c7dd4d037bce7e2587b4a47417819d04edae088b8a62ce9ee4f8f2aa2e2	8ca2dd933effe5cf2697866e7a7d79b6fdaef5dafce343da7caeba071c06d5a6	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0095	unresolved-actionable	resource/image_web/page/chara/btn_convert.png	same-geometry	134x54	134x54	1	totentanz:css/chara/CharaEquip.css	A:\magicaOLD\resource\image_web\page\chara\btn_convert.png	A:\totentanz-frontend\resource\image_web\page\chara\btn_convert.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\btn_convert.png	d83bcd06314b18eb77e4a1362e5873979de393522987c63fe6c57087825d2c4e	5cad8c865bca5b928c724e554317e64c06f198a8ac8916b7a7cd2908011860ed	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0096	unresolved-actionable	resource/image_web/page/chara/btn_convert_gray.png	same-geometry	134x54	134x54	1	totentanz:css/chara/CharaEquip.css	A:\magicaOLD\resource\image_web\page\chara\btn_convert_gray.png	A:\totentanz-frontend\resource\image_web\page\chara\btn_convert_gray.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\btn_convert_gray.png	283188650be40b7aa013b7f349bd2eed05007be39885abf075f1a082dc3bb4e4	3130461c7a25a3e51bb2675c28ce0af2557a97cec67b07e3c91759f816069c74	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0097	unresolved-actionable	resource/image_web/page/chara/btn_pose.png	same-geometry	66x66	66x66	1	totentanz:css/chara/CharaTop.css	A:\magicaOLD\resource\image_web\page\chara\btn_pose.png	A:\totentanz-frontend\resource\image_web\page\chara\btn_pose.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\btn_pose.png	d0cb203452f465bb6193ded703bd611d34d086079d78a25bc970f838445f6ab1	02096116d682d626566be37daf311080f847107d7ce907c6c3d1279eb96bf8c8	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0098	unresolved-actionable	resource/image_web/page/chara/conf_leader_off.png	same-geometry	150x32	150x32	1	totentanz:css/chara/CharaTop.css	A:\magicaOLD\resource\image_web\page\chara\conf_leader_off.png	A:\totentanz-frontend\resource\image_web\page\chara\conf_leader_off.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\conf_leader_off.png	5dc8579ecc344e4893d25f65baf53f92d8b0bcd8629be9a8a31ed3ebe3806460	edd7cbf9a1b04d288dd38fe64c1ab1e0c8c8e03c163272b721b7df3c6bb0affc	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0099	unresolved-actionable	resource/image_web/page/chara/conf_leader_on.png	same-geometry	150x32	150x32	1	totentanz:css/chara/CharaTop.css	A:\magicaOLD\resource\image_web\page\chara\conf_leader_on.png	A:\totentanz-frontend\resource\image_web\page\chara\conf_leader_on.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\conf_leader_on.png	4bb060db0e8ff414455aec8b86794e31e103e665dd9e22debd84629a0fbe3254	07b445373135331bb3c5061ed8f74048c10e72974ddb0f3c9b52457d80eef840	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0100	unresolved-actionable	resource/image_web/page/chara/tag_cristal.png	same-geometry	134x46	134x46	1	totentanz:css/chara/CharaEquip.css	A:\magicaOLD\resource\image_web\page\chara\tag_cristal.png	A:\totentanz-frontend\resource\image_web\page\chara\tag_cristal.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\chara\tag_cristal.png	ebc8f397f669304edf5e24a8dfdb2979141ba9af29f1238df68a2327b0b2b53f	8106a9942682c635b1589467bfb68d2ab4db5aac1cde01145eafe47cefb7501f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0101	unresolved-actionable	resource/image_web/page/collection/archive_base.png	same-geometry	348x348	348x348	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\archive_base.png	A:\totentanz-frontend\resource\image_web\page\collection\archive_base.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\archive_base.png	05f6079ae63feb00aa9348a9cf6b816c4df25b52e95d746fb87d71be614b65df	f27bb39db822c6c1f637c4231f201b2171cfa2d0e8917be0048fb56d81766cb8	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0102	unresolved-actionable	resource/image_web/page/collection/btn_collection_chara.png	same-geometry	114x132	114x132	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_collection_chara.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_collection_chara.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_collection_chara.png	c65b5653505459ad0331dbca337926736c9acae2cae1a51c790f21ce79e35fa3	f3015e6bf1f03ddab38cb80df8f7e44a18f097445da7b3ad126ed552b6b86c2f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0103	unresolved-actionable	resource/image_web/page/collection/btn_collection_doppel.png	same-geometry	114x132	114x132	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_collection_doppel.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_collection_doppel.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_collection_doppel.png	9d91a190b35336c359661d213355bd44e7983065a3970525cb8b18ab3139dc94	b6829ae94d51be6498d68f8251628b27d5561b610d1755c9fabd97bb1e2a3222	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0104	unresolved-actionable	resource/image_web/page/collection/btn_collection_memoria.png	same-geometry	114x132	114x132	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_collection_memoria.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_collection_memoria.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_collection_memoria.png	41874eafa6a933ccf2d380d627b9fa5423ff0b210228e338a27aef6083d93825	e148e9778de4632f62d0dddb10342ff4d02852e07ac6a42d135c0cadeb659f39	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0105	unresolved-actionable	resource/image_web/page/collection/btn_collection_story.png	same-geometry	114x132	114x132	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_collection_story.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_collection_story.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_collection_story.png	ec64c3d13857ab440b3d8e0b5f5be1aebbf2cf37d39fb15e56df200a1eacfda5	da4ef898a134b64d2953f9553cf562daea81d4564c38a71477d4b467bca355cf	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0106	unresolved-actionable	resource/image_web/page/collection/btn_collection_witch.png	same-geometry	114x132	114x132	1	totentanz:css/collection/CollectionTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_collection_witch.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_collection_witch.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_collection_witch.png	929c4805908aa73676217657bbcd1afb8476b977ec10cbbd00f92e3df9be5cad	5397a40620c51bc0a141673f2e4948a04a52f8a3763b60bf300a74906c126688	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0107	unresolved-actionable	resource/image_web/page/collection/btn_doppel_back.png	same-geometry	90x44	90x44	3	totentanz:css/collection/DoppelCollection.css | totentanz:css/collection/EnemyCollection.css | totentanz:css/item/ItemListTop.css	A:\magicaOLD\resource\image_web\page\collection\btn_doppel_back.png	A:\totentanz-frontend\resource\image_web\page\collection\btn_doppel_back.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\btn_doppel_back.png	a1f0f5d69342d6bbde1d1775480d6697d752b3ba4fcfe3cb4d2830f178ae3a57	112daa1e4cb4a09ae3276a7e11447b5064d3efd5614e982572d03cd98e7fa8e5	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0108	unresolved-actionable	resource/image_web/page/collection/header.png	same-geometry	256x52	256x52	1	totentanz:css/collection/DoppelCollection.css	A:\magicaOLD\resource\image_web\page\collection\header.png	A:\totentanz-frontend\resource\image_web\page\collection\header.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\header.png	c9886214f252e37be07b6bfd729a85c50e9ee6c538aca30bfafa848f45870d18	a380cc33ad23dc8837e3ba83eb6dffac1fae60e9273130e49e5f8dd0026ef78f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0109	unresolved-actionable	resource/image_web/page/collection/magirepo/common/chara_r.png	same-geometry	246x116	246x116	1	totentanz:template/collection/MagiRepoDetail.html	A:\magicaOLD\resource\image_web\page\collection\magirepo\common\chara_r.png	A:\totentanz-frontend\resource\image_web\page\collection\magirepo\common\chara_r.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\magirepo\common\chara_r.png	3901ab130c0ec03b875d6bac35361c1a5a2e8bc51137fd725937f8920f463473	476a7516da6dd76f4bd994c44033de797a73335e92f75bb97d45a70b6eadacc5	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0110	unresolved-actionable	resource/image_web/page/collection/witch_header.png	geometry-drift	300x52	300x51	1	totentanz:css/collection/EnemyCollection.css	A:\magicaOLD\resource\image_web\page\collection\witch_header.png	A:\totentanz-frontend\resource\image_web\page\collection\witch_header.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\collection\witch_header.png	4f05a52144cf9fb3fc649da46e81a85d19c7de791ee013acd663fba3322b79c7	fc05531c5c6651618382a36605466157587fc84aa51bee68002dde2e3395f0bb	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0111	unresolved-actionable	resource/image_web/page/config/config_password_noset.png	same-geometry	66x22	66x22	1	totentanz:css/config/ConfigTop.css	A:\magicaOLD\resource\image_web\page\config\config_password_noset.png	A:\totentanz-frontend\resource\image_web\page\config\config_password_noset.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\config\config_password_noset.png	70e420f27829a4e28f9a64eaa31e03389594d35d1fa76c28ad1c549bed4e8bfa	17cc5cae58ff42b01164975e76601bb2a086e8cfb35bd6cc27f68a8d0787d02e	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0112	unresolved-actionable	resource/image_web/page/formation/bg_deck_detail_off.png	same-geometry	451x118	451x118	1	totentanz:css/formation/FormationQuest.css	A:\magicaOLD\resource\image_web\page\formation\bg_deck_detail_off.png	A:\totentanz-frontend\resource\image_web\page\formation\bg_deck_detail_off.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\bg_deck_detail_off.png	f071d2f8797f6454acdf0e33071b3123c7bb365b97cba956096ef0cb3585191a	0282f3c8ceebdcf99d192a8494c475b9b450cdd9bebd4c7e0e9a8a1d9cbe97c6	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0113	unresolved-actionable	resource/image_web/page/formation/bg_deck_name.png	same-geometry	260x82	260x82	1	totentanz:css/formation/FormationQuest.css	A:\magicaOLD\resource\image_web\page\formation\bg_deck_name.png	A:\totentanz-frontend\resource\image_web\page\formation\bg_deck_name.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\bg_deck_name.png	aea0f3df2d0994e638b13fc073a2f34a5e8f45a2351b7b717722177040dcb249	8b56317dd9f2d1df773359050b9a1f2b0546b14607ea02a28e6298472361bf7b	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0114	unresolved-actionable	resource/image_web/page/formation/bg_quest_detail_enemy_02_a.png	same-geometry	256x108	256x108	1	totentanz:css/quest/SupportSelect.css	A:\magicaOLD\resource\image_web\page\formation\bg_quest_detail_enemy_02_a.png	A:\totentanz-frontend\resource\image_web\page\formation\bg_quest_detail_enemy_02_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\bg_quest_detail_enemy_02_a.png	9d3f31b675ab98606e2c22b86d2fcd9a081df0ea1c00202eb39827edfb10d46a	aad18f14db0752152c26b4318570c1707dd3b4a14f2a6f200342088013c71cb8	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0115	unresolved-actionable	resource/image_web/page/formation/bg_team_pt.png	same-geometry	240x78	240x78	1	totentanz:css/formation/FormationQuest.css	A:\magicaOLD\resource\image_web\page\formation\bg_team_pt.png	A:\totentanz-frontend\resource\image_web\page\formation\bg_team_pt.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\bg_team_pt.png	520b47d6098f65cab431fd879928827ba321884cc32a59446fd57f4db0d156d4	c4bac4b1c2ab8aeee93e0692a2ca7384949bfd3cb9c36f43dd132620ad13787d	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0116	unresolved-actionable	resource/image_web/page/formation/icon_chara_list_entry_2.png	same-geometry	80x24	80x24	1	product:css/_common/common.css	A:\magicaOLD\resource\image_web\page\formation\icon_chara_list_entry_2.png	A:\totentanz-frontend\resource\image_web\page\formation\icon_chara_list_entry_2.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\icon_chara_list_entry_2.png	7e0cecc1ec9c5adba7baa0395bb2416a1a34cd5ca5b38f0ebc2d79cd3d0eb307	d67c6d0144d62f24d07fdb6ce31ea687f5f5a863c9d82127980c083702d8b3cf	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0117	unresolved-actionable	resource/image_web/page/formation/icon_event_formation.png	same-geometry	66x50	66x50	3	totentanz:css/formation/DeckFormation.css | totentanz:css/formation/FormationQuest.css | product:css/formation/DeckFormation.css	A:\magicaOLD\resource\image_web\page\formation\icon_event_formation.png	A:\totentanz-frontend\resource\image_web\page\formation\icon_event_formation.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\icon_event_formation.png	f5d19268486b569f7ecdbe950f013f0c73f59a23799d0254b27d3fa851d25542	b578d9e89bfa7c376312bff6463baad9adab48001e1465e1583006da1a584132	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0118	unresolved-actionable	resource/image_web/page/formation/list_base.png	same-geometry	668x124	668x124	2	totentanz:css/quest/QuestResult.css | totentanz:css/quest/SupportSelect.css	A:\magicaOLD\resource\image_web\page\formation\list_base.png	A:\totentanz-frontend\resource\image_web\page\formation\list_base.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\list_base.png	bbbf2f4e69c7d07f70def5118779684cc1d83d1ad1db32cb7fd6daf5687a5448	141aa4a46dccbe4e6601b5a23f119a4de161504bf3ee9201569d930221243748	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0119	unresolved-actionable	resource/image_web/page/formation/list_npc_base.png	same-geometry	668x124	668x124	1	totentanz:css/quest/SupportSelect.css	A:\magicaOLD\resource\image_web\page\formation\list_npc_base.png	A:\totentanz-frontend\resource\image_web\page\formation\list_npc_base.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation\list_npc_base.png	851f7f87a3a7fe723805784bc7003135cd0223ea605cf4752832c42f99f12b9d	36da4ea81a025a00f04e0e5546bf182503e59eaa2e4fe5d90c90931f06cb7ab6	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0120	unresolved-actionable	resource/image_web/page/formation_2/icon_training.png	same-geometry	44x50	44x50	3	totentanz:css/formation/DeckFormation.css | totentanz:css/quest/QuestResult.css | product:css/formation/DeckFormation.css	A:\magicaOLD\resource\image_web\page\formation_2\icon_training.png	A:\totentanz-frontend\resource\image_web\page\formation_2\icon_training.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\formation_2\icon_training.png	c4dc37659bdd5048aa11c04aeb6e38a5ac6096cc7968ee40a44c41531e8c817d	ed7f1c5f416bb12b3667d1a0750736b27bf481f673562cb1da9f89d9d0931b5e	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0121	unresolved-actionable	resource/image_web/page/gacha/bg_gacha_fixed.png	same-geometry	282x44	282x44	1	totentanz:css/gacha/GachaTop.css	A:\magicaOLD\resource\image_web\page\gacha\bg_gacha_fixed.png	A:\totentanz-frontend\resource\image_web\page\gacha\bg_gacha_fixed.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\bg_gacha_fixed.png	8ef226e2d102b74d84f61e7fc5bca84be7050f525694c9c1dab0661ad8ef5e58	446f7052779c57ea62ce62da1e16cc3eb7709e321bd76c7558f08037192632dd	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0122	unresolved-actionable	resource/image_web/page/gacha/bg_gacha_fixed_02.png	same-geometry	271x43	271x43	1	totentanz:css/gacha/GachaResult.css	A:\magicaOLD\resource\image_web\page\gacha\bg_gacha_fixed_02.png	A:\totentanz-frontend\resource\image_web\page\gacha\bg_gacha_fixed_02.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\gacha\bg_gacha_fixed_02.png	71ca3b27dee524b4462b840d321e8884f324008ea79f921a5a6a6667744a54de	d63dac67cf78976a18f432d93f558db0b175f6aaaabaaeef7dc2e947902ada48	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
