peer_rule_id	audit_index	path	line	slot	kind	scope_class	old	proposed_new	anchor_before	anchor_after	decision	confidence	evidence_type	evidence	structure_preserved	structure_note	application_mode	placeholder_status	production_status	repeated_old_count	repeated_old_indexes	context_variant	main_value	main_relation	exclusion_class	risk
peer_static_186	185	magica/template/test/QuestStub.html	68	23	html_text	test_or_backdoor	チェイン回数	连锁次数	チェイン回数	连锁次数	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	链数	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_187	186	magica/template/test/QuestStub.html	74	25	html_text	test_or_backdoor	スキル発動回数	技能发动次数	スキル発動回数	技能发动次数	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	技能 激活计数	peer_differs_from_current_main	none	low: direct UI translation
peer_static_188	187	magica/template/test/QuestStub.html	80	27	html_text	test_or_backdoor	コネクト発動回数	连携发动次数	コネクト発動回数	连携发动次数	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	连携 激活计数	peer_differs_from_current_main	none	low: direct UI translation
peer_static_189	188	magica/template/test/QuestStub.html	86	29	html_text	test_or_backdoor	アクセルＤ選択数	Accele行动盘选择数	アクセルＤ選択数	Accele行动盘选择数	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	AcceleD 选型号	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_190	189	magica/template/test/QuestStub.html	92	31	html_text	test_or_backdoor	ブラストＤ選択数	Blast行动盘选择数	ブラストＤ選択数	Blast行动盘选择数	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	BlastD 选型号	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_191	190	magica/template/test/QuestStub.html	98	33	html_text	test_or_backdoor	チャージＤ選択数	Charge行动盘选择数	チャージＤ選択数	Charge行动盘选择数	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	ChargeD 选型号	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_192	191	magica/template/test/QuestStub.html	104	35	html_text	test_or_backdoor	残りHP【%】hpRate	剩余HP【%】hpRate	残りHP【%】hpRate	剩余HP【%】hpRate	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	剩余 HP [%] hpRate	peer_differs_from_current_main	none	low: direct UI translation
peer_static_193	192	magica/template/test/QuestStub.html	116	39	html_text	test_or_backdoor	終了時のMP（平均）	结束时的MP（平均）	終了時のMP（平均）	结束时的MP（平均）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	最终 MP（平均）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_194	193	magica/template/test/QuestStub.html	122	41	html_text	test_or_backdoor	とどめカードID	最后一击卡牌ID	とどめカードID	最后一击卡牌ID	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	停止卡ID	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_195	194	magica/template/test/QuestStub.html	128	43	html_text	test_or_backdoor	残りHP hpRemain	剩余HP hpRemain	残りHP hpRemain	剩余HP hpRemain	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	剩余 HP hpRemain	peer_differs_from_current_main	none	low: direct UI translation
peer_static_196	195	magica/template/test/SdCharaTest.html	8	0	html_text	test_or_backdoor	ミニキャラ表示	显示迷你角色	ミニキャラ表示	显示迷你角色	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	迷你字符显示	peer_differs_from_current_main	none	low: direct UI translation
peer_static_197	196	magica/template/test/SdCharaTest.html	11	3	html_attr:placeholder	test_or_backdoor	indexを入力	请输入index	indexを入力	请输入index	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	输入索引	peer_differs_from_current_main	none	low: direct UI translation
peer_static_198	197	magica/template/test/SdCharaTest.html	14	7	html_attr:placeholder	test_or_backdoor	charaIdを入力	请输入charaId	charaIdを入力	请输入charaId	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	输入字符	peer_differs_from_current_main	none	low: direct UI translation
peer_static_199	198	magica/template/test/SdCharaTest.html	17	17	html_attr:placeholder	test_or_backdoor	Scaleを入力	请输入Scale	Scaleを入力	请输入Scale	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	输入比例	peer_differs_from_current_main	none	low: direct UI translation
peer_static_200	199	magica/template/test/SdCharaTest.html	18	20	html_attr:placeholder	test_or_backdoor	Fadeを入力	请输入Fade	Fadeを入力	请输入Fade	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	输入淡入淡出	peer_differs_from_current_main	none	low: direct UI translation
peer_static_201	200	magica/template/test/SdCharaTest.html	26	24	html_text	test_or_backdoor	ストック	暂存	ストック	暂存	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	库存	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_202	201	magica/template/test/SdCharaTest.html	27	25	html_text	test_or_backdoor	一覧	列表	一覧	列表	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	一覧	current_main_untranslated	none	low: direct UI translation
peer_static_203	202	magica/template/test/SdCharaTest.html	29	27	html_text	test_or_backdoor	ストック表示	显示暂存角色	ストック表示	显示暂存角色	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	显示库存	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_204	203	magica/template/test/SdCharaTest.html	30	28	html_text	test_or_backdoor	ストック非表示	隐藏暂存角色	ストック非表示	隐藏暂存角色	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	隐藏库存	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_205	204	magica/template/test/SdCharaTest.html	31	29	html_text	test_or_backdoor	キモチ戦UI	心魔战UI	キモチ戦UI	心魔战UI	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	2	159,204	same_translation_across_contexts	心魔战UI	matches_current_main	none	low: direct UI translation
peer_static_206	205	magica/template/test/SelectStoryTest.html	3	0	html_text	test_or_backdoor	ストーリーテスト	剧情测试	ストーリーテスト	剧情测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	3	205,220,237	same_translation_across_contexts	剧情测试	matches_current_main	none	low: direct UI translation
peer_static_207	206	magica/template/test/SelectStoryTest.html	4	1	html_attr:placeholder	test_or_backdoor	storyIdを入力してください	请输入storyId	storyIdを入力してください	请输入storyId	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	请输入故事ID	peer_differs_from_current_main	none	low: direct UI translation
peer_static_208	207	magica/template/test/SelectStoryTest.html	6	3	html_text	test_or_backdoor	クエストストーリー再生	播放关卡剧情	クエストストーリー再生	播放关卡剧情	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	任务剧情播放	peer_differs_from_current_main	none	low: direct UI translation
peer_static_209	208	magica/template/test/SelectStoryTest.html	10	6	html_text	test_or_backdoor	ＩＤ 変更	修改ID	ＩＤ 変更	修改ID	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	ＩＤ 変更	current_main_untranslated	none	low: direct UI translation
peer_static_210	209	magica/template/test/SelectStoryTest.html	17	11	html_text	test_or_backdoor	連番 変更	修改序号	連番 変更	修改序号	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	連番 変更	current_main_untranslated	none	low: direct UI translation
peer_static_211	210	magica/template/test/SelectStoryTest.html	25	17	html_text	test_or_backdoor	キー入力	按键输入	キー入力	按键输入	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	2	153,210	same_translation_across_contexts	按键输入	matches_current_main	none	low: direct UI translation
peer_static_212	211	magica/template/test/SelectStoryTest.html	48	28	html_text	test_or_backdoor	※赤字は再生できなかったストーリーです	※红字表示无法播放的剧情	※赤字は再生できなかったストーリーです	※红字表示无法播放的剧情	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	※赤字は再生できなかったストーリーです	current_main_untranslated	none	low: direct UI translation
peer_static_213	212	magica/template/test/ShopReworkTest.html	2	0	html_text	test_or_backdoor	デザイントグル	切换设计	デザイントグル	切换设计	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	设计切换	peer_differs_from_current_main	none	low: direct UI translation
peer_static_214	213	magica/template/test/ShopReworkTest.html	4	2	html_text	test_or_backdoor	イベント名	活动名称	イベント名	活动名称	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	活动 名称	peer_differs_from_current_main	none	low: direct UI translation
peer_static_215	214	magica/template/test/backdoorList.html	4	1	html_text	test_or_backdoor	アイテム・ギフト・カード付与	发放道具、礼物及卡牌	アイテム・ギフト・カード付与	发放道具、礼物及卡牌	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	道具・礼品卡赋予	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_216	215	magica/template/test/backdoorList.html	6	3	html_text	test_or_backdoor	魔女メモリアイベント	魔女记忆结晶活动	魔女メモリアイベント	魔女记忆结晶活动	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	魔女记忆结晶活动	matches_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_217	216	magica/template/test/backdoorList.html	7	4	html_text	test_or_backdoor	魔女メモリア交換ページ	魔女记忆结晶兑换页面	魔女メモリア交換ページ	魔女记忆结晶兑换页面	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	魔女记忆结晶 兑换页面	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_218	217	magica/template/test/backdoorList.html	8	5	html_text	test_or_backdoor	ボックスガチャ	箱子扭蛋	ボックスガチャ	箱子扭蛋	translate	medium	frozen_project_terminology	frozen terms: ガチャ=扭蛋; ボックスガチャ=箱子扭蛋; デッキ=队伍; フォーメーション=魔法阵型; エピソードLv=剧情等级	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	盒子 抽卡	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_219	218	magica/template/test/backdoorList.html	9	6	html_text	test_or_backdoor	ワルプル全体レイド	魔女之夜全体突袭	ワルプル全体レイド	魔女之夜全体突袭	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	沃尔普尔 全体 突袭	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_220	219	magica/template/test/backdoorList.html	10	7	html_text	test_or_backdoor	PH全体レイド	PH全体突袭	PH全体レイド	PH全体突袭	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	PH全体 突袭	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_221	220	magica/template/test/backdoorList.html	12	9	html_text	test_or_backdoor	ストーリーテスト	剧情测试	ストーリーテスト	剧情测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	3	205,220,237	same_translation_across_contexts	剧情测试	matches_current_main	none	low: direct UI translation
peer_static_222	221	magica/template/test/backdoorList.html	13	10	html_text	test_or_backdoor	Live2dテスト	Live2D测试	Live2dテスト	Live2D测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	Live2d测试	peer_differs_from_current_main	none	low: direct UI translation
peer_static_223	222	magica/template/test/backdoorList.html	14	11	html_text	test_or_backdoor	サウンドテスト	声音测试	サウンドテスト	声音测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	声音测试	matches_current_main	none	low: direct UI translation
peer_static_224	223	magica/template/test/backdoorList.html	15	12	html_text	test_or_backdoor	提示テスト	提示测试	提示テスト	提示测试	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	提示测试	matches_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_226	225	magica/template/test/backdoorList.html	17	14	html_text	test_or_backdoor	メンテナンスページ	维护页面	メンテナンスページ	维护页面	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	维护页面	matches_current_main	none	low: direct UI translation
peer_static_227	226	magica/template/test/backdoorList.html	18	15	html_text	test_or_backdoor	バージョンアップページ	版本更新页面	バージョンアップページ	版本更新页面	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	版本升级页面	peer_differs_from_current_main	none	low: direct UI translation
peer_static_228	227	magica/template/test/backdoorList.html	20	17	html_text	test_or_backdoor	２部11章一括クリア	一键通关第二部第11章	２部11章一括クリア	一键通关第二部第11章	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	第 2 部分 第 11 章 通关	peer_differs_from_current_main	none	low: direct UI translation
peer_static_229	228	magica/template/test/backdoorList.html	21	18	html_text	test_or_backdoor	クエストDEBUG	关卡调试	クエストDEBUG	关卡调试	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	任务调试	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_230	229	magica/template/test/backdoorList.html	22	19	html_text	test_or_backdoor	汎用スタイル	通用样式	汎用スタイル	通用样式	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	通用风格	peer_differs_from_current_main	none	low: direct UI translation
peer_static_231	230	magica/template/test/backdoorList.html	23	20	html_text	test_or_backdoor	localstorageクリア	清除localStorage	localstorageクリア	清除localStorage	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	本地存储通关	peer_differs_from_current_main	none	low: direct UI translation
peer_static_232	231	magica/template/test/backdoorList.html	25	22	html_text	test_or_backdoor	恒常踏破回復リセット	重置常驻踏破回复功能	恒常踏破回復リセット	重置常驻踏破回复功能	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	不断突破回复复位	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_233	232	magica/template/test/backdoorList.html	26	23	html_text	test_or_backdoor	ブラウザ動画再生テスト	浏览器视频播放测试	ブラウザ動画再生テスト	浏览器视频播放测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	浏览器视频播放测试	matches_current_main	none	low: direct UI translation
peer_static_234	233	magica/template/test/backdoorList.html	28	25	html_text	test_or_backdoor	新ショップモック	新版商店模拟页面	新ショップモック	新版商店模拟页面	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	全新 商店 模拟	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_235	234	magica/template/test/backdoorList.html	29	26	html_text	test_or_backdoor	称号変更POP	称号变更弹窗	称号変更POP	称号变更弹窗	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	称号変更POP	current_main_untranslated	none	medium: internal/debug terminology has no direct authority entry
peer_static_236	235	magica/template/test/backdoorList.html	30	27	html_text	test_or_backdoor	理違いバトル開始	开始理违战	理違いバトル開始	开始理违战	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	无理 战斗 启动	peer_differs_from_current_main	none	low: direct UI translation
peer_static_237	236	magica/template/test/backdoorList.html	32	29	html_text	test_or_backdoor	MS購入状況確認	确认魔法石购买状态	MS購入状況確認	确认魔法石购买状态	translate	medium	project_glossary_alignment	aligned to established baseline/current-candidate terms such as 回复、精神强化素材、支援角色、魔女化身、行动盘、魔女之夜、魔法石	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	MS購入状況確認	current_main_untranslated	none	medium: internal/debug terminology has no direct authority entry
peer_static_238	237	magica/template/test/backdoorList.html	33	30	html_text	test_or_backdoor	ストーリーテスト	剧情测试	ストーリーテスト	剧情测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	3	205,220,237	same_translation_across_contexts	剧情测试	matches_current_main	none	low: direct UI translation
peer_static_239	238	magica/template/test/backdoorList.html	34	31	html_text	test_or_backdoor	おみくじCP	御神签活动	おみくじCP	御神签活动	translate	medium	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	财富CP	peer_differs_from_current_main	none	medium: internal/debug terminology has no direct authority entry
peer_static_240	239	magica/template/test/backdoorList.html	35	32	html_text	test_or_backdoor	メール送信テスト	邮件发送测试	メール送信テスト	邮件发送测试	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	2	168,239	same_translation_across_contexts	邮件发送测试	matches_current_main	none	low: direct UI translation
peer_static_241	240	magica/template/test/backdoorList.html	36	33	html_text	test_or_backdoor	プロローグ確認(ADV①から)	序章确认（从ADV①开始）	プロローグ確認(ADV①から)	序章确认（从ADV①开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自ADV①）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_242	241	magica/template/test/backdoorList.html	37	34	html_text	test_or_backdoor	プロローグ確認(クエスト①から)	序章确认（从关卡①开始）	プロローグ確認(クエスト①から)	序章确认（从关卡①开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自任务①）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_243	242	magica/template/test/backdoorList.html	38	35	html_text	test_or_backdoor	プロローグ確認(ADV②から)	序章确认（从ADV②开始）	プロローグ確認(ADV②から)	序章确认（从ADV②开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自ADV②）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_244	243	magica/template/test/backdoorList.html	39	36	html_text	test_or_backdoor	プロローグ確認(クエスト②から)	序章确认（从关卡②开始）	プロローグ確認(クエスト②から)	序章确认（从关卡②开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自任务②）	peer_differs_from_current_main	none	low: direct UI translation
peer_static_245	244	magica/template/test/backdoorList.html	40	37	html_text	test_or_backdoor	プロローグ確認(ADV③から)	序章确认（从ADV③开始）	プロローグ確認(ADV③から)	序章确认（从ADV③开始）	translate	high	manual_semantic_review	peer translation from Japanese UI context; technical identifiers retained	True	tags/percent-escapes/URLs/newline-tab fingerprint equal; brackets paired	slot_or_exact_context_anchor	no_embedded_placeholder	test_or_backdoor	1		unique_old	序言确认（来自ADV③）	peer_differs_from_current_main	none	low: direct UI translation
