# 经逐项证据核验的高权重候选；四张迁移表之外的显式来源层，不得由低权重译文覆盖。
# scope	path_prefix	source_text	candidate_cn	status	authority	source_batch	source_locator	source_sha256	match_method	machine_translated	confidence	review_status	evidence
global		ミラーズランクマッチの対戦回数を<br>	镜界排位赛的对战次数<br>	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01251		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01251; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		発動可能ターン&nbsp;	可发动回合&nbsp;	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01252		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01252; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-count-or-path-drift
global		本当によろしいですか？	真的确定吗?	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01253		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01253; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		変更を保存して終了	保存变更并退出	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01254		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01254; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		キモチ	心魔	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01255		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01255; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		【魂の器】	【魂之器】	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01256		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01256; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		章 エリア	章 区域	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01257		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01257; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		２コメント６７８９０１２３４５６７８９０	２评论６７８９０１２３４５６７８９０	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01258		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01258; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		が\\x3cbr\\x3e不足しています。	\\x3cbr\\x3e不足。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01259		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01259; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		条件を満たしていません	未满足条件	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01260		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01260; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		舞台装置の魔女の手下	魔女之夜的手下	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01261		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01261; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		それぞれ	各自	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01262		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01262; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		もう一回引く	再抽一次	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01263		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01263; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		スタンプ	表情	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01264		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01264; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		プレビュー	预览	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01265		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01265; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		自分へ移動	移到自己	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01266		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01266; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		マギアLvは最大です	Magia Lv已满级	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01267		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01267; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ATK順	按 ATK	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01268		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01268; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		エンブレム	徽章	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01269		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01269; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ユーザー名	用户名	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01270		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01270; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		Chargeの効果	Charge 效果	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01271		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01271; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		クエスト中に魔法少女を長押しすると@その魔法少女の情報を表示します	关卡中长按魔法少女@会显示该魔法少女的信息	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01272		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01272; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		回無料	次免费	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01273		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01273; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		リプレイID	回放 ID	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01274		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01274; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		の能力解放を行います。\\x3c/br\\x3eよろしいですか？\\x3cp\\x3e\\x3cp class\\x3d'c_red multiCaution'\\x3e※前提条件を含む	进行能力解放。\\x3c/br\\x3e确定吗?\\x3cp\\x3e\\x3cp class\\x3d'c_red multiCaution'\\x3e※包含前提条件	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01275		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01275; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		セット編集	编辑套装	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01276		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01276; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		魔法陣形を選択してください	请选择魔法阵型	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01277		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01277; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		装備中の編成	装备中的编成	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01278		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01278; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		パスワード	密码	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01279		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01279; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		自分の所有 GP	自己持有的GP	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01280		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01280; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		フォローしていないユーザーのサポートは@マギアとスキルが使用できないため注意が必要です	使用未关注玩家的支援时@无法使用 Magia 与技能，请注意	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01281		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01281; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		イベントBONUS	活动BONUS	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01282		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01282; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		BATTLE ◆ 初級	BATTLE ◆ 初级	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01283		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01283; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-current-literal-absent
global		覚醒1	觉醒1	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01284		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01284; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		撃破ミッション	击破任务	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01285		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01285; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		BPを回復してもう一度お試しください。	请回复BP后再试一次。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01286		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01286; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		攻撃	攻击	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01287		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01287; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ロック/解除するメモリアを選んでください	请选择要锁定/解锁的记忆结晶	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01288		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01288; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		難易度解放	难度解放	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01289		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01289; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		問	题	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01290		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01290; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-count-or-path-drift
global		でガチャを行うことができます	即可进行扭蛋	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01291		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01291; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		全ての魔法少女のHPを回復します。	即将回复全部魔法少女的HP。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01292		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01292; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		Chargeが溜まっている状態でAcceleを放つと@マギアゲージ獲得量が上昇します	在已积攒 Charge 的状态下打出 Accele@Magia 槽获得量会上升	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01293		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01293; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ダメージ報酬	伤害报酬	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01295		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01295; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		チームコピー確認	队伍复制确认	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01296		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01296; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		CPを回復しました。	CP已回复。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01297		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01297; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		戦力値	战力值	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01298		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01298; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		覚醒2	觉醒2	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01299		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01299; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		制圧中の結界名をタップすることで制圧状態を解除できます	点击压制中的结界名即可解除压制状态	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01300		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01300; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ミラーズランクマッチの結果集計中	镜界排位赛结果统计中	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01301		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01301; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		獲得期間	获得期间	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01302		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01302; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		・ストーリー解放条件	·剧情解放条件	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01303		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01303; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		変更を破棄して終了	放弃变更并退出	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01304		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01304; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		年末ドリームマギアくじ	年末梦幻Magia签	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01305		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01305; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		クエストクリア数	通关关卡数	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01306		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01306; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		限界突破するメモリアを選んでください	请选择要界限突破的记忆结晶	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01307		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01307; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		クエスト確認	关卡确认	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01308		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01308; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-truncated-target-ambiguous
global		メモリア「	记忆结晶「	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01309		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01309; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		変更	变更	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01310		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01310; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		クリア報酬	通关报酬	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01311		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01311; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		デイリーダメージ	每日伤害	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01312		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01312; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		現在編成中のチームのプレビューです	这是当前编成中队伍的预览	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01313		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01313; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		"\\x3c/span\\x3eを\\x3cspan class\\x3d""c_pink""\\x3e"	"\\x3c/span\\x3e\\x3cspan class\\x3d""c_pink""\\x3e"	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01314		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01314; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		Blastディスク	Blast 圆盘	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01315		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01315; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		リプレイIDを正しく入力してください	请正确输入回放ID	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01316		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01316; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ピックアップ対象魔法少女	Pick up对象魔法少女	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01317		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01317; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-current-literal-absent
global		"\\x3cdiv id\\x3d""cautionWrap"" class\\x3d""flexBox se_tabs""\\x3e\\x3cdiv class\\x3d""checkBox""\\x3e\\x3c/div\\x3e\\x3cdiv\\x3e\\x3cdiv class\\x3d""c_red""\\x3eイベント期間中一度しか回復できません。\\x3c/div\\x3e本当に回復しますか。\\x3c/div\\x3e\\x3c/div\\x3e"	"\\x3cdiv id\\x3d""cautionWrap"" class\\x3d""flexBox se_tabs""\\x3e\\x3cdiv class\\x3d""checkBox""\\x3e\\x3c/div\\x3e\\x3cdiv\\x3e\\x3cdiv class\\x3d""c_red""\\x3e活动期间内只能回复一次。\\x3c/div\\x3e真的要回复吗?\\x3c/div\\x3e\\x3c/div\\x3e"	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-01318		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-01318; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
